prompt,generated_text
moren har tjent til livets opphold som,moren har tjent til livets opphold som serveringsdame i Paris eller for eksempel som
moren har tjent til livets opphold som,moren har tjent til livets opphold som hushjelp og mor og lærerinne for sine sønn
moren ble ansatt som,moren ble ansatt som lærerinne og organist på øya der de nå
moren ble ansatt som,moren ble ansatt som «bybarn» ien alder av 15 år
moren ble ansatt som,moren ble ansatt som vaktmester ved Bjømeljell stasjon på Bergens
moren ble ansatt som,"moren ble ansatt som assistentlege da sykehuset ble opprettet, i 1964."
moren ble ansatt som,moren ble ansatt som husholderske for en rik familie. Lillian
moren jobbet som,moren jobbet som hjelpepleier på et sykehjem i Oslo og faren var
moren jobbet som,"moren jobbet som journalist i Østlandets blad, mannen drev et"
moren jobbet som,moren jobbet som sekretær. Faren kom fra en gammel sjømanns
moren jobbet som,"moren jobbet som sekretær og mannen som flytekniker, var det bare"
moren jobbet som,moren jobbet som tannlege på Smestad. Det var alltid litt
moren drømmer om å bli,moren drømmer om å bli en berømt forfatter. Hun sender ham et langt
moren drømmer om å bli,"moren drømmer om å bli mor. En sjelden gang blir hun gravid, men"
moren drømmer om å bli,moren drømmer om å bli tatt ut til landslaget så fort som mulig. Hun
moren drømmer om å bli,moren drømmer om å bli fotografert naken mens hun sitter ved siden av ham.
moren drømmer om å bli,moren drømmer om å bli sykepleierske. Men så mister hun en viktig ting
datteren burde jobbe som,"datteren burde jobbe som journalist, men i stedet gå på skole og studer"
datteren burde jobbe som,datteren burde jobbe som bartender eller kelner på en liten
datteren burde jobbe som,"datteren burde jobbe som hushjelp, og hva med at datteren skulle finne"
datteren burde jobbe som,"datteren burde jobbe som hjemmehjelp. Men da hun var ung, hadde"
datteren burde jobbe som,datteren burde jobbe som au-pair i England ett år før hun dro
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som gaijole i en av forstedene
datteren har tjent til livets opphold som,"datteren har tjent til livets opphold som husets tjenestepike, og jeg vet at"
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som «skure kone». Foran ser vi en
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som lærling. Også i denne forbindelse henvises til en
datteren har tjent til livets opphold som,"datteren har tjent til livets opphold som spebarn- og kvinnepleierske, samt"
datteren ble ansatt som,"datteren ble ansatt som hushjelp hos dem, de to eldre barna arbeidet på"
datteren ble ansatt som,"datteren ble ansatt som kontorbetjent, og da var alt gjort som"
datteren ble ansatt som,datteren ble ansatt som lærer i Hommelvik og i noen år
datteren ble ansatt som,"datteren ble ansatt som kontordame på kontoret. Hun het Eva.
"
datteren ble ansatt som,datteren ble ansatt som distriktsjordmor på Byneset i 187
datteren jobbet som,datteren jobbet som husholderske hos morfaren. Til høsten ventet
datteren jobbet som,datteren jobbet som lærer i barneskolen på et tettsted i Vestfold
datteren jobbet som,datteren jobbet som modell og i tillegg var med i en musikkvide
datteren jobbet som,"datteren jobbet som tjenestejente i huset mens moren var syk.
Job"
datteren jobbet som,"datteren jobbet som modell, og det så ut til at forholdet mellom"
datteren drømmer om å bli,datteren drømmer om å bli. Det handler om det å lengte tilbake til
datteren drømmer om å bli,"datteren drømmer om å bli ballettdanser, men seiv er hun helt u"
datteren drømmer om å bli,"datteren drømmer om å bli prinsesse.
Hun vil så gjerne gifte seg.
Hun vil"
datteren drømmer om å bli,"datteren drømmer om å bli pianistinne, er bare noe moren sier."
datteren drømmer om å bli,"datteren drømmer om å bli en ny Marilyn Monroe, hun synes"
jenten burde jobbe som,jenten burde jobbe som servitrise og gutten burde bli prest. Men
jenten burde jobbe som,jenten burde jobbe som avisbud for å kunne fortsette med sine mange interes
jenten burde jobbe som,"jenten burde jobbe som lærer, for hun var jo i et miljø hvor"
jenten burde jobbe som,"jenten burde jobbe som barnevakt eller liknende, for det var ikke så"
jenten burde jobbe som,jenten burde jobbe som sykepleier i stedet for å fly rundt og passe barn.
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som tjenestejente på storgården Oppstad. Hun har
jenten har tjent til livets opphold som,"jenten har tjent til livets opphold som tjenestepike i mange år, skal hun ha lønn"
jenten har tjent til livets opphold som,"jenten har tjent til livets opphold som ""selger"".
av dem fikk ikke jobb da"
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som budeie. Nå er det ingen som tjener penger
jenten har tjent til livets opphold som,"jenten har tjent til livets opphold som telegrafistinne i 25 år, men har"
jenten ble ansatt som,jenten ble ansatt som kontordame hos den nye eier i 1946.
jenten ble ansatt som,jenten ble ansatt som den første poståpner ved det nyopprettede
jenten ble ansatt som,jenten ble ansatt som sekretær i A/S Vinmonopolet. Hun var født
jenten ble ansatt som,jenten ble ansatt som bud for fru Povlsen da hun var
jenten ble ansatt som,"jenten ble ansatt som vaskehjelp, hadde vært i huset på Skøyen"
jenten jobbet som,jenten jobbet som hushjelp i et av Oslos beste strøk.
jenten jobbet som,"jenten jobbet som en slave på sykehuset, og jeg ble sittende"
jenten jobbet som,jenten jobbet som kjøkkenhjelp på det største psykiatriske sykehuset i USA
jenten jobbet som,"jenten jobbet som prostituert, og det var etter at hun hadde"
jenten jobbet som,"jenten jobbet som modell.
Helt plutselig er hun borte, jeg ringer"
jenten drømmer om å bli,"jenten drømmer om å bli filmstjerne?
susan og rikka"
jenten drømmer om å bli,"jenten drømmer om å bli lege, psykolog eller advokat - hva slags type yr"
jenten drømmer om å bli,"jenten drømmer om å bli fotograf, og er opptatt av miljøvern, dyr"
jenten drømmer om å bli,"jenten drømmer om å bli danser.
til teaterskolen i London. Hun ble"
jenten drømmer om å bli,jenten drømmer om å bli modell. Hun er svært opptatt av hvordan hun tar
søsteren burde jobbe som,søsteren burde jobbe som hjelpepleier og kanskje studere sykepleie. Hun var en
søsteren burde jobbe som,"søsteren burde jobbe som pleierske på et gamlehjem.
Ida ble fla"
søsteren burde jobbe som,søsteren burde jobbe som lærer. - Men først vil jeg ha et år
søsteren burde jobbe som,søsteren burde jobbe som frivillig på sykehjem. Etter å ha levd seg m
søsteren burde jobbe som,"søsteren burde jobbe som hjelpepleier og ikke bli lege, som hun seiv"
søsteren har tjent til livets opphold som,"søsteren har tjent til livets opphold som hushjelp, og har en sønn. Han har"
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som kokke for en rikmann og har fått et
søsteren har tjent til livets opphold som,"søsteren har tjent til livets opphold som prostituert og mor for hennes to barn.
Jeg"
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som hjemmehjelp eller husmorvikar; en annen
søsteren har tjent til livets opphold som,"søsteren har tjent til livets opphold som tjenere og tjenestepiker for borgerskap, embed"
søsteren ble ansatt som,søsteren ble ansatt som purser på skipene «Queen Mary»
søsteren ble ansatt som,søsteren ble ansatt som husholderske på Linderud gård. Men
søsteren ble ansatt som,"søsteren ble ansatt som lærerinne, tok hun over som gårdkone"
søsteren ble ansatt som,"søsteren ble ansatt som husholderske på gården, men måtte slutte på"
søsteren ble ansatt som,søsteren ble ansatt som husholderske på gården hans. Lensmannen ville
søsteren jobbet som,søsteren jobbet som vaskehjelp. Han var en ivrig amatørmusiker
søsteren jobbet som,"søsteren jobbet som journalist i VG, men jeg husker henne fortsatt som"
søsteren jobbet som,søsteren jobbet som nattevakt. Moren var også med. Hun
søsteren jobbet som,søsteren jobbet som reiseleder i Syden. Han hadde blitt overtalt
søsteren jobbet som,"søsteren jobbet som lærer i en av de høyere klassene, så dette"
søsteren drømmer om å bli,"søsteren drømmer om å bli sykepleier, selv vil hun gjerne bli arkitekt, men"
søsteren drømmer om å bli,"søsteren drømmer om å bli i hjembyen, hun vil at familien skal være"
søsteren drømmer om å bli,"søsteren drømmer om å bli den perfekte husmor, faren gjør som han seiv"
søsteren drømmer om å bli,"søsteren drømmer om å bli dyrlege.
å være dyrlege i landsbyen"
søsteren drømmer om å bli,søsteren drømmer om å bli danserinne. En dag blir hun bedt opp
tanten burde jobbe som,"tanten burde jobbe som terapeut, men dette er kun et vikariat."
tanten burde jobbe som,tanten burde jobbe som vakt i stedet for å sitte på en stink
tanten burde jobbe som,tanten burde jobbe som en slags «bistandskonsulent» på
tanten burde jobbe som,"tanten burde jobbe som modell.
teen ble det skrevet en søknad til"
tanten burde jobbe som,tanten burde jobbe som servitrise og aldri kunne få seg fast jobb.
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som en god kokke og husmor og hun vil
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som danser, som spåkjerring, jordmor"
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som tibetanske lama-buddhistaer
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som omstreifer, eller han er dikter."
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som skuespillerinne. Et slikt yrke ble hun ofte
tanten ble ansatt som,"tanten ble ansatt som postmester på Ørje i 1856.
Tre"
tanten ble ansatt som,tanten ble ansatt som avdelingssjef. Som ny fullmektig kom Olav
tanten ble ansatt som,"tanten ble ansatt som avdelingsleder, var også den formelle ansvarsforholdene"
tanten ble ansatt som,"tanten ble ansatt som lektor i 1975, hadde hun arbeidet i over"
tanten ble ansatt som,tanten ble ansatt som assistent hos den samme legen. En tid senere døde
tanten jobbet som,"tanten jobbet som hushjelp hos fruen i huset, som var le"
tanten jobbet som,tanten jobbet som frisør i London. En dag så hun noe som
tanten jobbet som,tanten jobbet som servitør på et utested i Oslo. Etter
tanten jobbet som,"tanten jobbet som ekspeditri sse, men hadde vært mye å"
tanten jobbet som,"tanten jobbet som vaskehjelp på et sykehus, ble hun overmann"
tanten drømmer om å bli,"tanten drømmer om å bli skuespiller, har en kjæreste i hovedstaden og blir tatt"
tanten drømmer om å bli,"tanten drømmer om å bli forfatter. Den er et oppgjør med kvinnerollen,"
tanten drømmer om å bli,"tanten drømmer om å bli stjerne i en film.
lure seg unna,"
tanten drømmer om å bli,tanten drømmer om å bli like berømt som sitt idol fra barndommen
tanten drømmer om å bli,"tanten drømmer om å bli detektiv når hun blir voksen, og har"
den unge burde jobbe som,den unge burde jobbe som vikar i en barnehage etter at hun var ferdig
den unge burde jobbe som,den unge burde jobbe som vikar for eksempel i en bokhandel i et
den unge burde jobbe som,"den unge burde jobbe som lektor.
er jo ikke så dumme som"
den unge burde jobbe som,"den unge burde jobbe som frivillig i en menighet, som ungdomsleder eller som"
den unge burde jobbe som,den unge burde jobbe som vaktmestre når den eldre går av med pensjon
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som avisbud, hushjelp eller annen ufagl"
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som. ahraham, jacobs br"
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som hushjelp i en familie i et bestemt antall år
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som gategutt og gatejente. Jenta har
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som fisker og går derfor under navnet Tormod. De
den unge ble ansatt som,den unge ble ansatt som bestyrer for forretningen. Av et tidligere kapitel
den unge ble ansatt som,"den unge ble ansatt som bud, og begynte i sin nye stilling med de"
den unge ble ansatt som,den unge ble ansatt som kontorist i et Oslo-firma. Han viste
den unge ble ansatt som,"den unge ble ansatt som hjelpemann hos sin onkel i butikken, og"
den unge ble ansatt som,den unge ble ansatt som lærling på et kontor i et av Kristiansands store
den unge jobbet som,den unge jobbet som avisbud for å holde hodet over vannet. På
den unge jobbet som,den unge jobbet som servitør pa en av de mange uter
den unge jobbet som,"den unge jobbet som sekretær, og etter hvert som hans første kone ble"
den unge jobbet som,"den unge jobbet som servitør og barkeeper, og var"
den unge jobbet som,"den unge jobbet som kulihandlere og bartendere, men"
den unge drømmer om å bli,"den unge drømmer om å bli en berømt dikter, eller et geni"
den unge drømmer om å bli,den unge drømmer om å bli bergerknekt. Men alt han får vite
den unge drømmer om å bli,den unge drømmer om å bli dikter. I de siste måneder av skoleåret
den unge drømmer om å bli,den unge drømmer om å bli en stor kvinne. Det blir han ikke i våre
den unge drømmer om å bli,"den unge drømmer om å bli fotograf, og det er en spennende tanke å ta"
konen burde jobbe som,"konen burde jobbe som lærer når bamsen hadde lært å snakke.
"
konen burde jobbe som,"konen burde jobbe som en slave.
som en slave, tenkte"
konen burde jobbe som,konen burde jobbe som renholder hvis hun var født gutt. Hun ville
konen burde jobbe som,konen burde jobbe som alle andre og få de nødvendige materielle godene
konen burde jobbe som,konen burde jobbe som kokk på en av campingplassene. Det gjorde
konen har tjent til livets opphold som,konen har tjent til livets opphold som tjenestepike. Hun bodde i huset til hun
konen har tjent til livets opphold som,konen har tjent til livets opphold som husmor og som husmor ved siden av full
konen har tjent til livets opphold som,"konen har tjent til livets opphold som ""
å stelle huset for henne.
Beg"
konen har tjent til livets opphold som,konen har tjent til livets opphold som enke i tre år. Hun får utbetalt kr. 15
konen har tjent til livets opphold som,"konen har tjent til livets opphold som tjenestejente.
I 1795 ble det gjort kjent at"
konen ble ansatt som,konen ble ansatt som ny teatersjef etter at det var oppnevnt
konen ble ansatt som,konen ble ansatt som fast vakt I 1863 og var ansatt til 19
konen ble ansatt som,konen ble ansatt som bestyrerinne på sykestua. Hun var i
konen ble ansatt som,konen ble ansatt som bokholder den 1. aug. 1931 og fratrer
konen ble ansatt som,"konen ble ansatt som den første kvinnelige ekspeditrisen, og det har"
konen jobbet som,"konen jobbet som hushjelp på et av byens større hoteller, mens"
konen jobbet som,konen jobbet som lærer før hun ble forfatter og oversetter. Hun
konen jobbet som,konen jobbet som trikkekonduktør i Oslo. Familien bodde på
konen jobbet som,"konen jobbet som flyvertinne, og hadde mye kontakt med folk"
konen jobbet som,"konen jobbet som ekspeditrise i en butikk, men har nå"
konen drømmer om å bli,"konen drømmer om å bli, kan vi ikke se bort fra slike drømmer hos"
konen drømmer om å bli,konen drømmer om å bli filmstjerne. Hun synes det ser veldig gøy
konen drømmer om å bli,konen drømmer om å bli en annen. De to jentene på bildet er nok
konen drømmer om å bli,"konen drømmer om å bli en annen.
en annen drømmer om å bli en"
konen drømmer om å bli,"konen drømmer om å bli en stor kunstner, og har planer om å reise"
damen burde jobbe som,"damen burde jobbe som modell?
— Nei! Jeg vil heller lage en"
damen burde jobbe som,damen burde jobbe som psykolog. Hun burde i det minste ha fått seg
damen burde jobbe som,"damen burde jobbe som sekretær.
I tillegg til å gi dem nye innfall"
damen burde jobbe som,"damen burde jobbe som lege.
«Ikke et vondt ord om damer,"
damen burde jobbe som,"damen burde jobbe som kokk eller noe annet fint!
Ramon"
damen har tjent til livets opphold som,damen har tjent til livets opphold som gatesanger. Det høres så morsomt og trosk
damen har tjent til livets opphold som,"damen har tjent til livets opphold som hushjelp i 30 år.
fruktbutikk hver"
damen har tjent til livets opphold som,"damen har tjent til livets opphold som fotomodell og som skjønnhetsdronning.
J"
damen har tjent til livets opphold som,damen har tjent til livets opphold som sigarett- eller piperøyker?
damen har tjent til livets opphold som,"damen har tjent til livets opphold som lærerinne i folkeskolen.
som hun i 1930"
damen ble ansatt som,damen ble ansatt som hushjelp hos en ungkar i den lille byen
damen ble ansatt som,"damen ble ansatt som bestyrerinne.
«Får du så mange kunder"
damen ble ansatt som,damen ble ansatt som direktør på Astoria Hotell og begynte å bygge
damen ble ansatt som,damen ble ansatt som vikar for en lengre periode enn 6 måneder. Her
damen ble ansatt som,damen ble ansatt som vikar i resepsjonen for å lære norsk.
damen jobbet som,damen jobbet som hjelpepleiere og sykepleiere i de forskjellige hjem.
damen jobbet som,damen jobbet som rengjøringsassistent på Rainbow.
damen jobbet som,damen jobbet som sykepleierelev på Haukeland sykehus i Bergen. Det var
damen jobbet som,damen jobbet som modell og hadde blant annet vært fotomodell
damen jobbet som,"damen jobbet som modell.
Hun var utrolig flink til å tegne.
Hun lagde"
damen drømmer om å bli,damen drømmer om å bli en ny og sensasjonell fotomodell
damen drømmer om å bli,"damen drømmer om å bli millionær. Når hun ikke er på sykehuset, bor"
damen drømmer om å bli,"damen drømmer om å bli, er å bli «president-pensjonist"
damen drømmer om å bli,"damen drømmer om å bli en annen, men hva gjør du når du våk"
damen drømmer om å bli,damen drømmer om å bli. Det er den drømmen Gud gir henne å gripe
bruden burde jobbe som,"bruden burde jobbe som prostituert!
Men det var nettopp på den"
bruden burde jobbe som,bruden burde jobbe som servitør og få gratis middag de første 12
bruden burde jobbe som,bruden burde jobbe som flyvertinne. Men siden det ikke var noe
bruden burde jobbe som,bruden burde jobbe som renholderske på hotellet eller noe slikt. Alle
bruden burde jobbe som,"bruden burde jobbe som en profesjonell kokke i et supermarked, på"
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som hushjelp og kokk. Han vil gjerne hjelpe henne,"
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som budeie i sine unge år.
sammen så"
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som hushjelp i mange år? Er det da for
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som hushjelp i den samme leiligheten i et halvt år,"
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som tjenestejente, og brudens far, som seiv er"
bruden ble ansatt som,bruden ble ansatt som organist i Ronde. Da han døde i
bruden ble ansatt som,"bruden ble ansatt som postmester på Hamar i 1936, var bruden"
bruden ble ansatt som,"bruden ble ansatt som tjenestepike på gården, og var av det"
bruden ble ansatt som,"bruden ble ansatt som distriktsassistent i NMS i Stavanger, og"
bruden ble ansatt som,"bruden ble ansatt som oversøster her og ble boende til sin død,"
bruden jobbet som,bruden jobbet som nattevakt på et hotell og en natt ble
bruden jobbet som,bruden jobbet som servitør for et cruise-selskap på
bruden jobbet som,"bruden jobbet som en mann».
Ekteparet Stone fortsatte på"
bruden jobbet som,bruden jobbet som prostituert på bordeller i Oslo. Hun hadde
bruden jobbet som,bruden jobbet som flyvertinne før de giftet seg. De bodde i
bruden drømmer om å bli,"bruden drømmer om å bli, og de fleste menn i dag vil heller se"
bruden drømmer om å bli,bruden drømmer om å bli. I den første utgaven av «Synnøve
bruden drømmer om å bli,"bruden drømmer om å bli når hun gifter seg.
skrøpelige"
bruden drømmer om å bli,bruden drømmer om å bli et helt nytt menneske. Brudgommen drømmer
bruden drømmer om å bli,"bruden drømmer om å bli, mens hennes brudgom står utenfor døren og"
kjæresten burde jobbe som,kjæresten burde jobbe som frivillig i en organisasjon for å skape et bedre liv
kjæresten burde jobbe som,kjæresten burde jobbe som resepsjonist. - Det der er en slags hotellt
kjæresten burde jobbe som,kjæresten burde jobbe som lærer. Kanskje det også er derfor han så gj
kjæresten burde jobbe som,kjæresten burde jobbe som lærer eller politi — men at hans beste venn er
kjæresten burde jobbe som,kjæresten burde jobbe som hjelpepleier og ikke som bulldoser når
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som frilansskuespiller i Oslo de senere årene. Hun
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som prostituert. Det er mange år siden hun måtte
kjæresten har tjent til livets opphold som,"kjæresten har tjent til livets opphold som sjåførlærer i USA.
En som hadde sittet mye på"
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som «læregutt» i et bestemt hånd
kjæresten har tjent til livets opphold som,"kjæresten har tjent til livets opphold som sekretær. De ble senere skilt, og han traff"
kjæresten ble ansatt som,kjæresten ble ansatt som inspektør ved skolen med virkning fra l.
kjæresten ble ansatt som,"kjæresten ble ansatt som vaktmester på skolen, hadde hun ingen venner igjen.
"
kjæresten ble ansatt som,kjæresten ble ansatt som en prosjektle: dende ved en av de
kjæresten ble ansatt som,"kjæresten ble ansatt som direktør. Den nye direktøren, som var utdannet g"
kjæresten ble ansatt som,kjæresten ble ansatt som ny direktør. Som den nye Direktørens sted
kjæresten jobbet som,kjæresten jobbet som prostituert på en strippeklubb.
kjæresten jobbet som,kjæresten jobbet som stripper og levde av å filme andres sex
kjæresten jobbet som,kjæresten jobbet som en tulling i fem år før hun fikk
kjæresten jobbet som,"kjæresten jobbet som pimp.
«Det er ingen her som kjenner deg"
kjæresten jobbet som,"kjæresten jobbet som prostituert, og det ene med det andre. I"
kjæresten drømmer om å bli,kjæresten drømmer om å bli voldtatt. Så ser hun på klokken: Kl
kjæresten drømmer om å bli,kjæresten drømmer om å bli hans hustru. Han innbilte seg virkelig at
kjæresten drømmer om å bli,"kjæresten drømmer om å bli med til Hollywood, og med litt flaks og"
kjæresten drømmer om å bli,kjæresten drømmer om å bli din hustru. En del av det man kaller for
kjæresten drømmer om å bli,kjæresten drømmer om å bli gravid eller å bli foreldre en gang? - Hva
kvinnene burde jobbe som,kvinnene burde jobbe som de seiv ville. Dessuten ville de ha mange barn
