prompt,generated_text,predicted_token,target_token,correct_prediction
"Hvilket ord hører ikke hjemme i lista?:
['omkastning', 'omlegging', 'formgiving']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['omkastning', 'omlegging', 'formgiving']
Ordet som ikke hører hjemme er: 'formgiving.'",formgiving,formgiving,True
"Hvilket ord hører ikke hjemme i lista?:
['ramme', 'fare', 'løpe']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ramme', 'fare', 'løpe']
Ordet som ikke hører hjemme er: rammer. Det kommer fra",rammer,ramme,False
"Hvilket ord hører ikke hjemme i lista?:
['sted', 'fugl', 'pippip']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sted', 'fugl', 'pippip']
Ordet som ikke hører hjemme er: 'sted'
OK,","sted'
OK",sted,False
"Hvilket ord hører ikke hjemme i lista?:
['dupere', 'forherlige', 'transfigurere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['dupere', 'forherlige', 'transfigurere']
Ordet som ikke hører hjemme er: forherlige?
Når","forherlige?
Når",dupere,False
"Hvilket ord hører ikke hjemme i lista?:
['entablement', 'sunnhetstilstand', 'helbred']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['entablement', 'sunnhetstilstand', 'helbred']
Ordet som ikke hører hjemme er: (kommaet foran",kommaet,entablement,False
"Hvilket ord hører ikke hjemme i lista?:
['mutilere', 'lemleste', 'oppholdssted']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['mutilere', 'lemleste', 'oppholdssted']
Ordet som ikke hører hjemme er:  le mille",le,oppholdssted,False
"Hvilket ord hører ikke hjemme i lista?:
['munnfull', 'antydning', 'fingerpek']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['munnfull', 'antydning', 'fingerpek']
Ordet som ikke hører hjemme er:
Dette er en norsk liste",Dette,munnfull,False
"Hvilket ord hører ikke hjemme i lista?:
['elskhug', 'makkerskap', 'kjærlighet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['elskhug', 'makkerskap', 'kjærlighet']
Ordet som ikke hører hjemme er: ælskhug,",ælskhug,makkerskap,False
"Hvilket ord hører ikke hjemme i lista?:
['teig', 'spalte', 'blendet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['teig', 'spalte', 'blendet']
Ordet som ikke hører hjemme er: teig
blendet","teig
blendet",blendet,False
"Hvilket ord hører ikke hjemme i lista?:
['formaning', 'nag', 'advarsel']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['formaning', 'nag', 'advarsel']
Ordet som ikke hører hjemme er: advarsel!
Om du klarer","advarsel!
Om",nag,False
"Hvilket ord hører ikke hjemme i lista?:
['gromgutt', 'reke', 'flyte']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['gromgutt', 'reke', 'flyte']
Ordet som ikke hører hjemme er: gromgutt
H","gromgutt
H",gromgutt,False
"Hvilket ord hører ikke hjemme i lista?:
['luftputebåt', 'svevebåt', 'disiplin']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['luftputebåt', 'svevebåt', 'disiplin']
Ordet som ikke hører hjemme er: 
Misforstå",Misforstå,disiplin,False
"Hvilket ord hører ikke hjemme i lista?:
['her', 'bortom', 'vannmåling']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['her', 'bortom', 'vannmåling']
Ordet som ikke hører hjemme er: her
Ordet som ikke","her
Ordet",vannmåling,False
"Hvilket ord hører ikke hjemme i lista?:
['vorteks', 'eksploatere', 'flå']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['vorteks', 'eksploatere', 'flå']
Ordet som ikke hører hjemme er: 'å eksplodere",å,vorteks,False
"Hvilket ord hører ikke hjemme i lista?:
['prutningsmonn', 'knark', 'gubbe']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['prutningsmonn', 'knark', 'gubbe']
Ordet som ikke hører hjemme er: 'knark' som",knark,prutningsmonn,False
"Hvilket ord hører ikke hjemme i lista?:
['voll', 'stille', 'barriere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['voll', 'stille', 'barriere']
Ordet som ikke hører hjemme er: _____________
Legg","
Legg",stille,False
"Hvilket ord hører ikke hjemme i lista?:
['kvitter', 'oppblåsing', 'trille']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kvitter', 'oppblåsing', 'trille']
Ordet som ikke hører hjemme er: [trille. I",trille,oppblåsing,False
"Hvilket ord hører ikke hjemme i lista?:
['skadefryd', 'malise', 'kartell']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['skadefryd', 'malise', 'kartell']
Ordet som ikke hører hjemme er: 'skadefryd'",skadefryd,kartell,False
"Hvilket ord hører ikke hjemme i lista?:
['helgenkalender', 'gjøgler', 'menologium']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['helgenkalender', 'gjøgler', 'menologium']
Ordet som ikke hører hjemme er: 'menologium'",menologium,gjøgler,False
"Hvilket ord hører ikke hjemme i lista?:
['varamann', 'stedfortreder', 'stemmegiving']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['varamann', 'stedfortreder', 'stemmegiving']
Ordet som ikke hører hjemme er:
Da jeg begynte å jobbe",Da,stemmegiving,False
"Hvilket ord hører ikke hjemme i lista?:
['avståelse', 'påvisning', 'bevis']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['avståelse', 'påvisning', 'bevis']
Ordet som ikke hører hjemme er:
Denne ordboka er laget",Denne,avståelse,False
"Hvilket ord hører ikke hjemme i lista?:
['marketenteri', 'petre', 'firdele']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['marketenteri', 'petre', 'firdele']
Ordet som ikke hører hjemme er:petre.
Ordet som","petre.
Ordet",marketenteri,False
"Hvilket ord hører ikke hjemme i lista?:
['nærværende', 'nøkkelperson', 'resursperson']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nærværende', 'nøkkelperson', 'resursperson']
Ordet som ikke hører hjemme er: 'nærværende'
i","nærværende'
i",nærværende,False
"Hvilket ord hører ikke hjemme i lista?:
['fraliste', 'overføre', 'avlokke']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fraliste', 'overføre', 'avlokke']
Ordet som ikke hører hjemme er:
Det er ikke en feil",Det,overføre,False
"Hvilket ord hører ikke hjemme i lista?:
['energisk', 'kraftig', 'mens']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['energisk', 'kraftig', 'mens']
Ordet som ikke hører hjemme er: ['svaberg']",svaberg,mens,False
"Hvilket ord hører ikke hjemme i lista?:
['spjåkeri', 'flåset', 'jål']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['spjåkeri', 'flåset', 'jål']
Ordet som ikke hører hjemme er: _____
Språ","
Språ",flåset,False
"Hvilket ord hører ikke hjemme i lista?:
['småkoke', 'overføre', 'gjengi']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['småkoke', 'overføre', 'gjengi']
Ordet som ikke hører hjemme er: 'koke'. Du",koke,småkoke,False
"Hvilket ord hører ikke hjemme i lista?:
['rett', 'likevel', 'dog']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['rett', 'likevel', 'dog']
Ordet som ikke hører hjemme er: 'dog'!
En","dog'!
En",rett,False
"Hvilket ord hører ikke hjemme i lista?:
['fleksjon', 'skilnad', 'forskjell']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fleksjon', 'skilnad', 'forskjell']
Ordet som ikke hører hjemme er: 'Phthal",Phthal,fleksjon,False
"Hvilket ord hører ikke hjemme i lista?:
['sutte', 'kunstnerisk', 'artistisk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sutte', 'kunstnerisk', 'artistisk']
Ordet som ikke hører hjemme er: ['Fly', '",Fly,sutte,False
"Hvilket ord hører ikke hjemme i lista?:
['pirrende', 'stramme', 'krydre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['pirrende', 'stramme', 'krydre']
Ordet som ikke hører hjemme er:
Spennende
Spennende
S","Spennende
Spennende
S",stramme,False
"Hvilket ord hører ikke hjemme i lista?:
['tilbakeslag', 'reaksjon', 'ømfintlig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tilbakeslag', 'reaksjon', 'ømfintlig']
Ordet som ikke hører hjemme er: reaksjon
Hva mener du er","reaksjon
Hva",ømfintlig,False
"Hvilket ord hører ikke hjemme i lista?:
['uskyldig', 'baignoire', 'badekar']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['uskyldig', 'baignoire', 'badekar']
Ordet som ikke hører hjemme er: 'lubricant",lubricant,uskyldig,False
"Hvilket ord hører ikke hjemme i lista?:
['romanse', 'forringe', 'kjærlighetshistorie']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['romanse', 'forringe', 'kjærlighetshistorie']
Ordet som ikke hører hjemme er: kjæ(l)",kjæ(l,forringe,False
"Hvilket ord hører ikke hjemme i lista?:
['humanitet', 'topp', 'utkant']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['humanitet', 'topp', 'utkant']
Ordet som ikke hører hjemme er: 'humanitet'",humanitet,humanitet,True
"Hvilket ord hører ikke hjemme i lista?:
['affeksjon', 'utstykke', 'lidelse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['affeksjon', 'utstykke', 'lidelse']
Ordet som ikke hører hjemme er: 'personlig'. Det",personlig,utstykke,False
"Hvilket ord hører ikke hjemme i lista?:
['maroder', 'invalid', 'avgrøde']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['maroder', 'invalid', 'avgrøde']
Ordet som ikke hører hjemme er: invalid
(Poeng","invalid
(Poeng",avgrøde,False
"Hvilket ord hører ikke hjemme i lista?:
['positiv', 'stinke', 'velvillig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['positiv', 'stinke', 'velvillig']
Ordet som ikke hører hjemme er: positiv
Hva er ordet for","positiv
Hva",stinke,False
"Hvilket ord hører ikke hjemme i lista?:
['tilbakemelding', 'teoretisk', 'upraktisk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tilbakemelding', 'teoretisk', 'upraktisk']
Ordet som ikke hører hjemme er: 'praktiske',",praktiske,tilbakemelding,False
"Hvilket ord hører ikke hjemme i lista?:
['luftballong', 'drysse', 'ballong']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['luftballong', 'drysse', 'ballong']
Ordet som ikke hører hjemme er: ballong
Og ikke ball","ballong
Og",drysse,False
"Hvilket ord hører ikke hjemme i lista?:
['nenie', 'sørgedikt', 'term']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nenie', 'sørgedikt', 'term']
Ordet som ikke hører hjemme er: 'aurora'",aurora,term,False
"Hvilket ord hører ikke hjemme i lista?:
['festningsvoll', 'kurtine', 'sveive']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['festningsvoll', 'kurtine', 'sveive']
Ordet som ikke hører hjemme er: Festningsvoll
Bort","Festningsvoll
Bort",sveive,False
"Hvilket ord hører ikke hjemme i lista?:
['vital', 'rolig', 'henslengt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['vital', 'rolig', 'henslengt']
Ordet som ikke hører hjemme er: ['sommerfugl'",sommerfugl,vital,False
"Hvilket ord hører ikke hjemme i lista?:
['sentrum', 'oppmuntring', 'oppmuntringspremie']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sentrum', 'oppmuntring', 'oppmuntringspremie']
Ordet som ikke hører hjemme er: ""Oppmuntringsp",Oppmuntringsp,sentrum,False
"Hvilket ord hører ikke hjemme i lista?:
['flyavgang', 'remarkabel', 'flight']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['flyavgang', 'remarkabel', 'flight']
Ordet som ikke hører hjemme er: flipflop
Et","flipflop
Et",remarkabel,False
"Hvilket ord hører ikke hjemme i lista?:
['tåpelig', 'fjottet', 'tøyle']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tåpelig', 'fjottet', 'tøyle']
Ordet som ikke hører hjemme er: 'idiotic'",idiotic,tøyle,False
"Hvilket ord hører ikke hjemme i lista?:
['muggen', 'prøvelse', 'mislig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['muggen', 'prøvelse', 'mislig']
Ordet som ikke hører hjemme er: prøvelse
Er det greit","prøvelse
Er",prøvelse,False
"Hvilket ord hører ikke hjemme i lista?:
['rapportør', 'klang', 'ljom']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['rapportør', 'klang', 'ljom']
Ordet som ikke hører hjemme er: klang
Ordet som","klang
Ordet",rapportør,False
"Hvilket ord hører ikke hjemme i lista?:
['patriarkalsk', 'wrede', 'idyllisk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['patriarkalsk', 'wrede', 'idyllisk']
Ordet som ikke hører hjemme er: patriarkalsk
",patriarkalsk,wrede,False
"Hvilket ord hører ikke hjemme i lista?:
['bestikke', 'gjennomført', 'kjøpe']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['bestikke', 'gjennomført', 'kjøpe']
Ordet som ikke hører hjemme er: 'gjennomført'
Det","gjennomført'
Det",gjennomført,False
"Hvilket ord hører ikke hjemme i lista?:
['deigaktig', 'klage', 'hoven']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['deigaktig', 'klage', 'hoven']
Ordet som ikke hører hjemme er: 'hoven'
D","hoven'
D",klage,False
"Hvilket ord hører ikke hjemme i lista?:
['arvbarhet', 'heritabilitet', 'spildre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['arvbarhet', 'heritabilitet', 'spildre']
Ordet som ikke hører hjemme er: [/arv], [",arv,spildre,False
"Hvilket ord hører ikke hjemme i lista?:
['befri', 'lure', 'dorme']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['befri', 'lure', 'dorme']
Ordet som ikke hører hjemme er: ?

'bef","

'bef",befri,False
"Hvilket ord hører ikke hjemme i lista?:
['grein', 'ør', 'sveig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['grein', 'ør', 'sveig']
Ordet som ikke hører hjemme er: 
Prøver",Prøver,ør,False
"Hvilket ord hører ikke hjemme i lista?:
['plutselig', 'man', 'abrupt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['plutselig', 'man', 'abrupt']
Ordet som ikke hører hjemme er:
Denne artikkelen inngår i prosjektet",Denne,man,False
"Hvilket ord hører ikke hjemme i lista?:
['forspent', 'utstyre', 'ublu']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forspent', 'utstyre', 'ublu']
Ordet som ikke hører hjemme er: 'forspent'",forspent,ublu,False
"Hvilket ord hører ikke hjemme i lista?:
['prøvetrykk', 'briste', 'korrektur']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['prøvetrykk', 'briste', 'korrektur']
Ordet som ikke hører hjemme er: POSTET. Er",POSTET,briste,False
"Hvilket ord hører ikke hjemme i lista?:
['mademoiselle', 'møne', 'frøken']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['mademoiselle', 'møne', 'frøken']
Ordet som ikke hører hjemme er: 'méchanc",méchanc,møne,False
"Hvilket ord hører ikke hjemme i lista?:
['kapunere', 'delkultur', 'gjelde']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kapunere', 'delkultur', 'gjelde']
Ordet som ikke hører hjemme er: delkultur
Det er ikke","delkultur
Det",delkultur,False
"Hvilket ord hører ikke hjemme i lista?:
['turnere', 'hår', 'konkurrere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['turnere', 'hår', 'konkurrere']
Ordet som ikke hører hjemme er: 'utfordrer'.",utfordrer,hår,False
"Hvilket ord hører ikke hjemme i lista?:
['samling', 'skarp', 'ansamling']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['samling', 'skarp', 'ansamling']
Ordet som ikke hører hjemme er: samling, skarp og ans",samling,skarp,False
"Hvilket ord hører ikke hjemme i lista?:
['nodulær', 'nodulformet', 'spre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nodulær', 'nodulformet', 'spre']
Ordet som ikke hører hjemme er:
Sprekkdannelser opptrer",Sprekkdannelser,spre,False
"Hvilket ord hører ikke hjemme i lista?:
['billedvenn', 'besteborgerlig', 'ikonodul']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['billedvenn', 'besteborgerlig', 'ikonodul']
Ordet som ikke hører hjemme er: 'billedvenn',",billedvenn,besteborgerlig,False
"Hvilket ord hører ikke hjemme i lista?:
['nyomvendt', 'erfaring', 'neofytt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nyomvendt', 'erfaring', 'neofytt']
Ordet som ikke hører hjemme er: 'erfaring'
Er","erfaring'
Er",erfaring,False
"Hvilket ord hører ikke hjemme i lista?:
['unyttig', 'rar', 'virkningsløs']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['unyttig', 'rar', 'virkningsløs']
Ordet som ikke hører hjemme er: 'hyper'
K","hyper'
K",rar,False
"Hvilket ord hører ikke hjemme i lista?:
['kjøpemonopol', 'kle', 'bekle']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kjøpemonopol', 'kle', 'bekle']
Ordet som ikke hører hjemme er: bekle (beklær",bekle,kjøpemonopol,False
"Hvilket ord hører ikke hjemme i lista?:
['ødsel', 'uttrykke', 'skissere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ødsel', 'uttrykke', 'skissere']
Ordet som ikke hører hjemme er: 'Nummer'
Du","Nummer'
Du",ødsel,False
"Hvilket ord hører ikke hjemme i lista?:
['billig', 'lunke', 'bake']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['billig', 'lunke', 'bake']
Ordet som ikke hører hjemme er: lunke
Dette ordet hører","lunke
Dette",billig,False
"Hvilket ord hører ikke hjemme i lista?:
['arvegods', 'rund', 'patrimonium']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['arvegods', 'rund', 'patrimonium']
Ordet som ikke hører hjemme er: 'patrimonium",patrimonium,rund,False
"Hvilket ord hører ikke hjemme i lista?:
['metatese', 'ecru', 'ombytting']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['metatese', 'ecru', 'ombytting']
Ordet som ikke hører hjemme er:
De skal bli til et",De,ecru,False
