prompt,generated_text,predicted_token,accepted_predictions,correct_prediction,language
"Idiom:
Den som kviskrar, han","Idiom:
Den som kviskrar, han er ein idiot.
",er,['lyg'],False,nno
"Idiom:
Den som ler sist ler","Idiom:
Den som ler sist ler best, og den som",best,['best'],True,nno
"Idiom:
Den som lite veit, han lite","Idiom:
Den som lite veit, han lite kan få. Den som",kan,['gløymer'],False,nno
"Idiom:
Den som lite vågar, han lite","Idiom:
Den som lite vågar, han lite vinner.
Översätt","vinner.
Översätt",['vinn'],False,nno
"Idiom:
Den som lyg, kan stele; og den som stel, kan","Idiom:
Den som lyg, kan stele; og den som stel, kan lygje seg til",lygje,['lyge'],False,nno
"Idiom:
Den som lærer ti handverk, han kan ikkje eitt til","Idiom:
Den som lærer ti handverk, han kan ikkje eitt til å laga ti nye.
",å,['gagns'],False,nno
"Idiom:
Den som sjeldan ror ut, får sjeldan","Idiom:
Den som sjeldan ror ut, får sjeldan ror inn. Det er",ror,['fisk'],False,nno
"Idiom:
Den som skal gjete, lyt ha auga med","Idiom:
Den som skal gjete, lyt ha auga med seg og ikkje gløy",seg,['seg'],True,nno
"Idiom:
Den som skal lyge, skal ha godt","Idiom:
Den som skal lyge, skal ha godt med penger og god tid",med,['minne'],False,nno
"Idiom:
Den som sparer hendene, får og spare","Idiom:
Den som sparer hendene, får og spare seg til fant.",seg,['tennene'],False,nno
"Idiom:
Den som talar sanning, vinn over","Idiom:
Den som talar sanning, vinn over den som talar lögn",den,['djevelen'],False,nno
"Idiom:
Den som teier,","Idiom:
Den som teier, teier ikke!
Den",teier,['samtykkjer'],False,nno
"Idiom:
Den som vil freden nyte, må ikkje freden","Idiom:
Den som vil freden nyte, må ikkje freden gløyme å verne",gløyme,['bryte'],False,nno
"Idiom:
Den som vil ha kjernen, skal først bite","Idiom:
Den som vil ha kjernen, skal først bite i det sure epl",i,['skalet'],False,nno
"Idiom:
Den som vil på havet, skal ikkje ro","Idiom:
Den som vil på havet, skal ikkje ro, men gå på land",,['hardt'],False,nno
"Idiom:
Den som vil sleikje i alle fat, får kjenne mang ein","Idiom:
Den som vil sleikje i alle fat, får kjenne mang ein skavank. Men",skavank,['smak'],False,nno
"Idiom:
Den som vil smake på alt, han får både surt og","Idiom:
Den som vil smake på alt, han får både surt og søtt i munnen.",søtt,['salt'],False,nno
"Idiom:
Den som vågar, han anten vinn eller","Idiom:
Den som vågar, han anten vinn eller förlorar.
Övers","förlorar.
Övers",['tapar'],False,nno
"Idiom:
Den talar mest som minst","Idiom:
Den talar mest som minst om seg sjølv.
den",om,['veit'],False,nno
"Idiom:
Der dygda vantar, er venleiken lite","Idiom:
Der dygda vantar, er venleiken lite verd. Det er ikkje",verd,['verd'],True,nno
"Idiom:
Der ein pløyer grunt, vil det vekse","Idiom:
Der ein pløyer grunt, vil det vekse opp ein åker.
der",opp,['tunt'],False,nno
"Idiom:
Der makt og vilje vantar, er inga","Idiom:
Der makt og vilje vantar, er inga makt og vilje å finna",makt,['råd'],False,nno
"Idiom:
Der makta har rett, har retten inga","Idiom:
Der makta har rett, har retten inga skuld. Der makta",skuld,['makt'],False,nno
"Idiom:
Det alle skal gjere, blir helst","Idiom:
Det alle skal gjere, blir helst gjort av dei som er",gjort,['ugjort'],False,nno
"Idiom:
Det alle skal gjere, vert aldri","Idiom:
Det alle skal gjere, vert aldri gjort av seg sjølv.",gjort,['gjort'],True,nno
"Idiom:
Det auget som ikkje ser, slepp å","Idiom:
Det auget som ikkje ser, slepp å sjå. Det auget",sjå,['gråte'],False,nno
"Idiom:
Det avgjerande er ikkje korleis ein har det, men korleis ein tar","Idiom:
Det avgjerande er ikkje korleis ein har det, men korleis ein tar det.
Det er ikkje alltid","det.
Det",['det'],False,nno
"Idiom:
Det beste er godt","Idiom:
Det beste er godt nok!",nok,['nok'],True,nno
"Idiom:
Det brenn ikkje alt som","Idiom:
Det brenn ikkje alt som gløder i denne verd",gløder,['ryk'],False,nno
"Idiom:
Det dømmer kvar etter sitt","Idiom:
Det dømmer kvar etter sitt eige sinn, og",eige,['vit'],False,nno
"Idiom:
Det ein ikkje kan bere, får ein","Idiom:
Det ein ikkje kan bere, får ein heller ikkje lov til å",heller,['drage'],False,nno
"Idiom:
Det ein ikkje veit, gjer ein verken kald eller","Idiom:
Det ein ikkje veit, gjer ein verken kald eller varm, men det ein",varm,['heit'],False,nno
"Idiom:
Det ein sår, skal ein og","Idiom:
Det ein sår, skal ein og hausta.
av Hans","hausta.
av",['hausta'],False,nno
"Idiom:
Det eine gode skjemmer ikkje det andre","Idiom:
Det eine gode skjemmer ikkje det andre.
er det ikkje noko","
er",['ut'],False,nno
"Idiom:
Det er aldri så gale, det ikkje er godt for","Idiom:
Det er aldri så gale, det ikkje er godt for noko.",noko,['noko'],True,nno
"Idiom:
Det er alltid dyrt som ikkje","Idiom:
Det er alltid dyrt som ikkje er i stand til å",er,['duger'],False,nno
"Idiom:
Det er best å gjere mykje og seie","Idiom:
Det er best å gjere mykje og seie lite. Det er best",lite,['lite'],True,nno
"Idiom:
Det er best å tenkje før ein","Idiom:
Det er best å tenkje før ein talar.
er det best","talar.
er",['talar'],False,nno
"Idiom:
Det er beste lækjedomen som møter sykja før ho kjem i","Idiom:
Det er beste lækjedomen som møter sykja før ho kjem i sjukehussenga. Det",sjukehussenga,['huset'],False,nno
"Idiom:
Det er betre for fullt enn for tidleg","Idiom:
Det er betre for fullt enn for tidleg. Det er betre for",,['tomt'],False,nno
"Idiom:
Det er betre med ei god handling enn med tusen gode","Idiom:
Det er betre med ei god handling enn med tusen gode gjerningar. Det er betre",gjerningar,['tankar'],False,nno
"Idiom:
Det er betre med trøytte armar enn tomme","Idiom:
Det er betre med trøytte armar enn tomme hender. Det er betre",hender,['tarmar'],False,nno
"Idiom:
Det er betre å falle med ære enn å stå med","Idiom:
Det er betre å falle med ære enn å stå med skam.
Ære er","skam.
Ære",['skam'],False,nno
"Idiom:
Det er betre å ha éin ting enn å ønskje seg","Idiom:
Det er betre å ha éin ting enn å ønskje seg noko anna enn det ein",noko,['to'],False,nno
"Idiom:
Det er betre å kle seg vel enn å fryse i","Idiom:
Det er betre å kle seg vel enn å fryse i hjel.",hjel,['hel'],False,nno
"Idiom:
Det er betre å lide for sanning enn å få løn for","Idiom:
Det er betre å lide for sanning enn å få løn for løgn.",løgn,['lygn'],False,nno
"Idiom:
Det er betre å spørje to gonger enn fare éin gong","Idiom:
Det er betre å spørje to gonger enn fare éin gong.",,['vilt'],False,nno
"Idiom:
Det er betre å tigge enn å","Idiom:
Det er betre å tigge enn å tigge om å få",tigge,['stele'],False,nno
"Idiom:
Det er betre å vere einsleg enn i vondt","Idiom:
Det er betre å vere einsleg enn i vondt selskap.",selskap,['følgje'],False,nno
"Idiom:
Det er betre å vere herre i eit lite hus enn træl i eit","Idiom:
Det er betre å vere herre i eit lite hus enn træl i eit stort.",stort,['stort'],True,nno
"Idiom:
Det er betre å vike enn å","Idiom:
Det er betre å vike enn å gå seg vill.",gå,['velte'],False,nno
"Idiom:
Det er brotne kvistar i alle","Idiom:
Det er brotne kvistar i alle vindauge i huset",vindauge,['skogar'],False,nno
"Idiom:
Det er dei vakraste fuglane som vert sette i","Idiom:
Det er dei vakraste fuglane som vert sette i bur. Dei er så",bur,['bur'],True,nno
"Idiom:
Det er den gode vanen som den vonde skal","Idiom:
Det er den gode vanen som den vonde skal bli kvitt. Det er",bli,['drive'],False,nno
"Idiom:
Det er fleire som spør etter rikdom enn etter","Idiom:
Det er fleire som spør etter rikdom enn etter fattigdom. Det er ikkje",fattigdom,['visdom'],False,nno
"Idiom:
Det er fleire æretjuvar enn","Idiom:
Det er fleire æretjuvar enn det er folk i Noreg",det,['pengetjuvar'],False,nno
"Idiom:
Det er frå barn og fulle folk ein får høyre","Idiom:
Det er frå barn og fulle folk ein får høyre sannheita.
Idi","sannheita.
Idi",['sanninga'],False,nno
"Idiom:
Det er få så rike, at dei aldri meir vil","Idiom:
Det er få så rike, at dei aldri meir vil få bruk for det dei",få,['ha'],False,nno
"Idiom:
Det er fåfengt å vere rik der ingen fattig","Idiom:
Det er fåfengt å vere rik der ingen fattig er å finne. Det",er,['finst'],False,nno
"Idiom:
Det er gale å gjere andre visare enn seg","Idiom:
Det er gale å gjere andre visare enn seg sjølv. Det er g",sjølv,['sjølv'],True,nno
"Idiom:
Det er ikkje alltid den visaste som","Idiom:
Det er ikkje alltid den visaste som er den klokaste.",er,['vinn'],False,nno
"Idiom:
Det er ikkje fullt før det renn","Idiom:
Det er ikkje fullt før det renn over.
av det som","over.
av",['over'],False,nno
"Idiom:
Det er ikkje gull alt som","Idiom:
Det er ikkje gull alt som glimrar. Det er",glimrar,['glimrar'],True,nno
"Idiom:
Det er ikkje langt mellom dygd og","Idiom:
Det er ikkje langt mellom dygd og last, og det er",last,['udygd'],False,nno
"Idiom:
Det er ikkje lett å lære ei gammal merr å","Idiom:
Det er ikkje lett å lære ei gammal merr å gå på beite, men",gå,['kneggje'],False,nno
"Idiom:
Det er ikkje lett å sitje på lånt","Idiom:
Det er ikkje lett å sitje på lånt tid og vente på at",tid,['krakk'],False,nno
"Idiom:
Det er ikkje liv i alt som rører","Idiom:
Det er ikkje liv i alt som rører seg i verda. Det",seg,['seg'],True,nno
"Idiom:
Det er ikkje verdt å bere vatn i","Idiom:
Det er ikkje verdt å bere vatn i husa i dag.
",husa,['å'],False,nno
"Idiom:
Det er ille når gikta set seg i","Idiom:
Det er ille når gikta set seg i kroppen og ein ikkje kan",kroppen,['trefoten'],False,nno
"Idiom:
Det er ilt å angre på","Idiom:
Det er ilt å angre på det man har gjort.
",det,['velgjort'],False,nno
"Idiom:
Det er inga skam å falle for ei","Idiom:
Det er inga skam å falle for ei jente. Det er inga",jente,['kjempe'],False,nno
"Idiom:
Det er ingen for god til å tene seg","Idiom:
Det er ingen for god til å tene seg sjølv. Det er ingen",sjølv,['sjølv'],True,nno
"Idiom:
Det er ingen forbode å leite på","Idiom:
Det er ingen forbode å leite på feil side av ei elv",feil,['allmenningen'],False,nno
"Idiom:
Det er ingen lagnad som ein lagar","Idiom:
Det er ingen lagnad som ein lagar seg sjølv. Det er",seg,['sjølv'],False,nno
"Idiom:
Det er ingenting nytt under","Idiom:
Det er ingenting nytt under solen i denne boken.",solen,['sola'],False,nno
"Idiom:
Det er klein fugl som skjemmer sitt eige","Idiom:
Det er klein fugl som skjemmer sitt eige reir og som ikkje",reir,['reir'],True,nno
"Idiom:
Det er langt å leite etter den som er","Idiom:
Det er langt å leite etter den som er god. Men det er langt",god,['lytelaus'],False,nno
"Idiom:
Det er leitt å vere stor heime og liten","Idiom:
Det er leitt å vere stor heime og liten på skulen. Men det",på,['borte'],False,nno
"Idiom:
Det er leitt å våge alt på eitt","Idiom:
Det er leitt å våge alt på eitt brett, men det er",brett,['kast'],False,nno
"Idiom:
Det er lett å sitje på lånt","Idiom:
Det er lett å sitje på lånt tid og lure på kva",tid,['krakk'],False,nno
"Idiom:
Det er lett å skjere breie reimar av annan manns","Idiom:
Det er lett å skjere breie reimar av annan manns reiskap. Det er",reiskap,['ler'],False,nno
"Idiom:
Det er lett å vere god når det ikkje","Idiom:
Det er lett å vere god når det ikkje er noko å vere god",er,['kostar'],False,nno
"Idiom:
Det er lettare å gøyme rikdom enn","Idiom:
Det er lettare å gøyme rikdom enn å finne han att.",å,['fattigdom'],False,nno
"Idiom:
Det er lettare å love enn å","Idiom:
Det er lettare å love enn å halde det du lov",halde,['halde'],True,nno
"Idiom:
Det er makta som","Idiom:
Det er makta som rår i verda.",rår,['rår'],True,nno
"Idiom:
Det er mangt eit godt hovud under ein gammal","Idiom:
Det er mangt eit godt hovud under ein gammal hatt. Det er mang",hatt,['hatt'],True,nno
"Idiom:
Det er mangt rart i","Idiom:
Det er mangt rart i denne verden som ikke er",denne,['havet'],False,nno
"Idiom:
Det er på kjeften ein kjenner","Idiom:
Det er på kjeften ein kjenner seg mest trygg.",seg,['hunden'],False,nno
"Idiom:
Det er rev som rev skal","Idiom:
Det er rev som rev skal ha i sitt revir",ha,['fange'],False,nno
"Idiom:
Det er rikdom nok i sterk manns","Idiom:
Det er rikdom nok i sterk manns kraft, men det er",kraft,['armar'],False,nno
"Idiom:
Det er rom nok der ingen er","Idiom:
Det er rom nok der ingen er der til å fylle alle",der,['uvener'],False,nno
"Idiom:
Det er seint å spare på berre","Idiom:
Det er seint å spare på berre ein ting når ein skal",ein,['botnen'],False,nno
"Idiom:
Det er skilnad på å rake skjegget og å skjere haka","Idiom:
Det er skilnad på å rake skjegget og å skjere haka av seg sjølv. Det",av,['av'],True,nno
"Idiom:
Det er slutt på den snøen som fall i","Idiom:
Det er slutt på den snøen som fall i fjor. I år er det",fjor,['fjor'],True,nno
"Idiom:
Det er vandt å vite kva den teiande","Idiom:
Det er vandt å vite kva den teiande vil seia når han",vil,['tenkjer'],False,nno
"Idiom:
Det er verste bikkja som bit og ikkje","Idiom:
Det er verste bikkja som bit og ikkje kan eta opp maten",kan,['gøyr'],False,nno
"Idiom:
Det er vissa ein har og vona ein","Idiom:
Det er vissa ein har og vona ein har i livet sitt,",har,['får'],False,nno
"Idiom:
Det er vondt når vitet","Idiom:
Det er vondt når vitet er som verst. Det",er,['vantar'],False,nno
"Idiom:
Det er vondt å få det alle vil","Idiom:
Det er vondt å få det alle vil ha: En god klem",ha,['ha'],True,nno
"Idiom:
Det er vondt å ta seg vatn over","Idiom:
Det er vondt å ta seg vatn over hovudet når ein skal",hovudet,['hovudet'],True,nno
"Idiom:
Det fell ikkje tre med første","Idiom:
Det fell ikkje tre med første blomen i år.
",blomen,['hogg'],False,nno
"Idiom:
Det får vere ein måte med","Idiom:
Det får vere ein måte med det på.
kje",det,['alt'],False,nno
"Idiom:
Det gror ikkje gras på","Idiom:
Det gror ikkje gras på den norske landsbygda.",den,['allemannsvegen'],False,nno
"Idiom:
Det hjelper ingen vilje når makta","Idiom:
Det hjelper ingen vilje når makta rår.
avsl","rår.
avsl",['vantar'],False,nno
"Idiom:
Det kan sitje eit godt hovud under ein gammal","Idiom:
Det kan sitje eit godt hovud under ein gammal sau. Det er ikkje",sau,['hatt'],False,nno
"Idiom:
Det kan vere eit hardt skal kring ein mjuk","Idiom:
Det kan vere eit hardt skal kring ein mjuk og varm hud. Det",og,['kjerne'],False,nno
"Idiom:
Det kjem fant av folk og folk av","Idiom:
Det kjem fant av folk og folk av fe, og det kjem",fe,['fant'],False,nno
"Idiom:
Det ordet som ligg nest hjartet, kjem først i","Idiom:
Det ordet som ligg nest hjartet, kjem først i munnen og er det første",munnen,['munnen'],True,nno
"Idiom:
Det passar ikkje same segl i alle","Idiom:
Det passar ikkje same segl i alle fargar og med alle",fargar,['båtar'],False,nno
"Idiom:
Det renn mykje vatn mens møllaren","Idiom:
Det renn mykje vatn mens møllaren malar. Det er ikkje",malar,['søv'],False,nno
"Idiom:
Det sanne er oftast seinast","Idiom:
Det sanne er oftast seinast i det siste ordet i",i,['trudd'],False,nno
"Idiom:
Det skal ein sterk rygg til å bere gode","Idiom:
Det skal ein sterk rygg til å bere gode dagar. Det er ikkje",dagar,['dagar'],True,nno
"Idiom:
Det skal gode ord til å selje dårleg","Idiom:
Det skal gode ord til å selje dårleg vin. Det er det",vin,['vare'],False,nno
"Idiom:
Det skal vere godt gjerde mellom gode","Idiom:
Det skal vere godt gjerde mellom gode og vonde krefter.",og,['grannar'],False,nno
"Idiom:
Det som er gjort i dag, det ligg ikkje ugjort i","Idiom:
Det som er gjort i dag, det ligg ikkje ugjort i morgon.
som er gjort","morgon.
som",['morgon'],False,nno
"Idiom:
Det som gagnar er godt","Idiom:
Det som gagnar er godt for alle og ikkje berre",for,['nok'],False,nno
"Idiom:
Det som kjem inn med synd, går ut att med","Idiom:
Det som kjem inn med synd, går ut att med synd. Det som kjem",synd,['sorg'],False,nno
"Idiom:
Det står ikkje tre så fast, at det ei kan","Idiom:
Det står ikkje tre så fast, at det ei kan stå. Det står ikkje",stå,['falle'],False,nno
"Idiom:
Det treet bøyer seg djupast, som ber mest","Idiom:
Det treet bøyer seg djupast, som ber mest av alt i verda.",av,['frukt'],False,nno
"Idiom:
Det trivst ikkje mus i matlaust","Idiom:
Det trivst ikkje mus i matlaust vatn. Det er ikkje",vatn,['hus'],False,nno
"Idiom:
Det veks ikkje tre så høgt som til","Idiom:
Det veks ikkje tre så høgt som til dømes bjørka,",dømes,['himmels'],False,nno
"Idiom:
Det vert ingen kjærleik utan","Idiom:
Det vert ingen kjærleik utan ein god ven.
som",ein,['kjennskap'],False,nno
"Idiom:
Det vert ingen siger utan","Idiom:
Det vert ingen siger utan eit tap.",eit,['strid'],False,nno
"Idiom:
Det vert sjeldan uår i alle","Idiom:
Det vert sjeldan uår i alle bygder. Men det hender",bygder,['land'],False,nno
"Idiom:
Det vonde kjem snart i","Idiom:
Det vonde kjem snart i frå, men det von",frå,['vane'],False,nno
"Idiom:
Djupe dalar har liten","Idiom:
Djupe dalar har liten vassføring og er",vassføring,['himmel'],False,nno
"Idiom:
Drukken talar det udrukken","Idiom:
Drukken talar det udrukken er det udrukken",er,['tenkjer'],False,nno
"Idiom:
Drukken trivst mellom drukne","Idiom:
Drukken trivst mellom drukne folk og drikkarar.",folk,['best'],False,nno
"Idiom:
Du bit ikkje den handa som gjev deg","Idiom:
Du bit ikkje den handa som gjev deg mat.
Du bit ikkje den","mat.
Du",['mat'],False,nno
"Idiom:
Døden lyt no ei årsak","Idiom:
Døden lyt no ei årsak vera; men det er",vera,['ha'],False,nno
"Idiom:
Døden spør ikkje stort etter","Idiom:
Døden spør ikkje stort etter deg.
døden","deg.
døden",['alderen'],False,nno
"Idiom:
Ei god helse er betre enn","Idiom:
Ei god helse er betre enn ein god sjukdom.",ein,['rikdom'],False,nno
"Idiom:
Ei lita gjer mykje medan ei stor snur seg","Idiom:
Ei lita gjer mykje medan ei stor snur seg rundt og ser på deg",rundt,['rundt'],True,nno
"Idiom:
Ei lita gryte kan og koke","Idiom:
Ei lita gryte kan og koke over ei stor gryte",over,['mat'],False,nno
"Idiom:
Ei lita hand kan gje stor","Idiom:
Ei lita hand kan gje stor kraft.",kraft,['hjelp'],False,nno
"Idiom:
Ei rik enkje slepp å sørgje","Idiom:
Ei rik enkje slepp å sørgje for borna sine og",for,['lenge'],False,nno
"Idiom:
Ei ulukke kjem sjeldan","Idiom:
Ei ulukke kjem sjeldan aleine.
ei ul","aleine.
ei",['åleine'],False,nno
"Idiom:
Ein arv er snart","Idiom:
Ein arv er snart å finne i alle språk",å,['oppeten'],False,nno
"Idiom:
Ein ber ikkje betre børa enn mykje","Idiom:
Ein ber ikkje betre børa enn mykje anna her i verda.",anna,['vett'],False,nno
"Idiom:
Ein drope er ingen","Idiom:
Ein drope er ingen dråpe i det heile",dråpe,['drikk'],False,nno
"Idiom:
Ein fager kveld spår ein fager","Idiom:
Ein fager kveld spår ein fager morgon.
ein fager","morgon.
ein",['morgon'],False,nno
"Idiom:
Ein fangar fisk med agn og folk med fagre","Idiom:
Ein fangar fisk med agn og folk med fagre ord og gjer det godt",ord,['ord'],True,nno
"Idiom:
Ein finn stundom ein venn imellom sine","Idiom:
Ein finn stundom ein venn imellom sine eigne ord og handling",eigne,['uvenner'],False,nno
"Idiom:
Ein får bruke det vitet ein har","Idiom:
Ein får bruke det vitet ein har og det ein er god",og,['fått'],False,nno
"Idiom:
Ein får bøye kvisten medan han er","Idiom:
Ein får bøye kvisten medan han er ung, og ein får",ung,['ung'],True,nno
"Idiom:
Ein får setje segl som vinden","Idiom:
Ein får setje segl som vinden tek. Ein får set",tek,['blæs'],False,nno
"Idiom:
Ein får ta dagen som han","Idiom:
Ein får ta dagen som han kjem, og ikkje st",kjem,['kjem'],True,nno
"Idiom:
Ein god vilje er betre enn","Idiom:
Ein god vilje er betre enn ein god tale.",ein,['gåver'],False,nno
"Idiom:
Ein kan leve vel med lite og ille med","Idiom:
Ein kan leve vel med lite og ille med mykje og godt med lite",mykje,['mykje'],True,nno
"Idiom:
Ein kan øyde det sju kan","Idiom:
Ein kan øyde det sju kande og det sjuande",de,['sanke'],False,nno
"Idiom:
Ein kjenner sine venner best, når nauda","Idiom:
Ein kjenner sine venner best, når nauda er størst.",er,['kjem'],False,nno
