category,prompt,generated_text,predicted_token,target_token,correct_prediction
gram1-adjektiv-til-adverb,#hel# er for #helt# som #aktiv# er for #,#hel# er for #helt# som #aktiv# er for #sosial#. #,sosial,aktivt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #bitter# er for #,#hel# er for #helt# som #bitter# er for #bitter#. #,bitter,bittert,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #fin# er for #,#hel# er for #helt# som #fin# er for #fin#. Han hadde,fin,fint,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #tilfeldig# er for #,#hel# er for #helt# som #tilfeldig# er for #helt# som er,helt,tilfeldigvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #normal# er for #,#hel# er for #helt# som #normal# er for #normal#. Og,normal,normalt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #sikker# er for #,#hel# er for #helt# som #sikker# er for #sikker# som #ikke,sikker,sikkert,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #spesiell# er for #,#hel# er for #helt# som #spesiell# er for #spesielle; som @,spesielle,spesielt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #vakker# er for #,#hel# er for #helt# som #vakker# er for #vakker#. Det,vakker,vakkert,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #unormal# er for #,#hel# er for #helt# som #unormal# er for #normalen#. For,normalen,unormalt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #kriminell# er for #,"#hel# er for #helt# som #kriminell# er for #helt#, som",helt,kriminelt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #grov# er for #,"#hel# er for #helt# som #grov# er for #fink#.
#l","fink#.
#l",grovt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #fæl# er for #,#hel# er for #helt# som #fæl# er for #fint# #p,fint,fælt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #sannsynlig# er for #,#hel# er for #helt# som #sannsynlig# er for #helt# og ikke,helt,sannsynligvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #naturlig# er for #,"#hel# er for #helt# som #naturlig# er for #heldig#, og",heldig,naturligvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #munter# er for #,#hel# er for #helt# som #munter# er for #mør# som #p,mør,muntert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #heldig# er for #,#effektiv# er for #effektivt# som #heldig# er for #heldig#. Det,heldig,heldigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #fri# er for #,"#effektiv# er for #effektivt# som #fri# er for #fritt#.
I det følgende","fritt#.
I",fritt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #umiddelbar# er for #,#effektiv# er for #effektivt# som #umiddelbar# er for #fortløpende# som,fortløpende,umiddelbart,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #sjelden# er for #,#effektiv# er for #effektivt# som #sjelden# er for #sjelden# som,sjelden,sjeldent,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #åpenbar# er for #,#effektiv# er for #effektivt# som #åpenbar# er for #klart# som #s,klart,åpenbart,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #mulig# er for #,#effektiv# er for #effektivt# som #mulig# er for #effektivt=. Og,effektivt,muligens,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #presis# er for #,#effektiv# er for #effektivt# som #presis# er for #konsekvent# som,konsekvent,presist,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #profesjonell# er for #,#effektiv# er for #effektivt# som #profesjonell# er for #profesjonell# profesjon,profesjonell,profesjonelt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #rask# er for #,#effektiv# er for #effektivt# som #rask# er for #snart#. #,snart,raskt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #trygg# er for #,"#effektiv# er for #effektivt# som #trygg# er for #tryggt#.
F","tryggt#.
F",trygt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #langsom# er for #,#effektiv# er for #effektivt# som #langsom# er for #treg# som #,treg,langsomt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #kjapp# er for #,#effektiv# er for #effektivt# som #kjapp# er for #kjøpe#. K,kjøpe,kjapt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #uheldig# er for #,#effektiv# er for #effektivt# som #uheldig# er for #ufordelaktig#,ufordelaktig,uheldigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #vanlig# er for #,#effektiv# er for #effektivt# som #vanlig# er for #effektiv# av #,effektiv,vanligvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #nødvendig# er for #,#effektiv# er for #effektivt# som #nødvendig# er for #effektivt# #effekt,effektivt,nødvendigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #aktiv# er for #,#effektiv# er for #effektivt# som #aktiv# er for #aktiv# som ikke er,aktiv,aktivt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #bitter# er for #,"#effektiv# er for #effektivt# som #bitter# er for #saft. ""
midt",saft,bittert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #fin# er for #,#effektiv# er for #effektivt# som #fin# er for #fint#. #,fint,fint,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #tilfeldig# er for #,#effektiv# er for #effektivt# som #tilfeldig# er for #tilfeldig# som,tilfeldig,tilfeldigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #normal# er for #,"#effektiv# er for #effektivt# som #normal# er for #normal#!
Se","normal#!
Se",normalt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #sikker# er for #,"#effektiv# er for #effektivt# som #sikker# er for #sikkert#.
/","sikkert#.
",sikkert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #spesiell# er for #,#effektiv# er for #effektivt# som #spesiell# er for #spesiell# og gjør,spesiell,spesielt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #vakker# er for #,"#effektiv# er for #effektivt# som #vakker# er for #vakkert#.
A","vakkert#.
A",vakkert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #unormal# er for #,#effektiv# er for #effektivt# som #unormal# er for #unormalt# som,unormalt,unormalt,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #kriminell# er for #,#effektiv# er for #effektivt# som #kriminell# er for #kriminelt#!,kriminelt,kriminelt,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #grov# er for #,#effektiv# er for #effektivt# som #grov# er for #grove#. Og,grove,grovt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #fæl# er for #,#effektiv# er for #effektivt# som #fæl# er for #fæl# som #fæl,fæl,fælt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #sannsynlig# er for #,"#effektiv# er for #effektivt# som #sannsynlig# er for #realistisk#.
Det virker","realistisk#.
Det",sannsynligvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #naturlig# er for #,#effektiv# er for #effektivt# som #naturlig# er for #naturlig# er,naturlig,naturligvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #munter# er for #,#effektiv# er for #effektivt# som #munter# er for #muntert# og #,muntert,muntert,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #hel# er for #,"#effektiv# er for #effektivt# som #hel# er for #helhetlig#,",helhetlig,helt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #fri# er for #,#heldig# er for #heldigvis# som #fri# er for #heldig som er som,heldig,fritt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #umiddelbar# er for #,#heldig# er for #heldigvis# som #umiddelbar# er for #umiddelbar# som,umiddelbar,umiddelbart,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #sjelden# er for #,#heldig# er for #heldigvis# som #sjelden# er for #sjelden for #,sjelden,sjeldent,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #åpenbar# er for #,#heldig# er for #heldigvis# som #åpenbar# er for #åpenbar# som,åpenbar,åpenbart,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #mulig# er for #,#heldig# er for #heldigvis# som #mulig# er for #heldig# som har,heldig,muligens,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #presis# er for #,#heldig# er for #heldigvis# som #presis# er for #veldig# som #,veldig,presist,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #profesjonell# er for #,#heldig# er for #heldigvis# som #profesjonell# er for #heldigvis# som #,heldigvis,profesjonelt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #rask# er for #,#heldig# er for #heldigvis# som #rask# er for #rask# som #ikke,rask,raskt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #trygg# er for #,#heldig# er for #heldigvis# som #trygg# er for #sikker# som #g,sikker,trygt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #langsom# er for #,#heldig# er for #heldigvis# som #langsom# er for #fort# som #t,fort,langsomt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #kjapp# er for #,#heldig# er for #heldigvis# som #kjapp# er for #rask# som #k,rask,kjapt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #uheldig# er for #,#heldig# er for #heldigvis# som #uheldig# er for #heftig# . .,heftig,uheldigvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #vanlig# er for #,#heldig# er for #heldigvis# som #vanlig# er for #heldig! #h,heldig,vanligvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #nødvendig# er for #,#heldig# er for #heldigvis# som #nødvendig# er for #heldig å være;,heldig,nødvendigvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #aktiv# er for #,#heldig# er for #heldigvis# som #aktiv# er for #deilig# som #,deilig,aktivt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #bitter# er for #,#heldig# er for #heldigvis# som #bitter# er for #bekymringsfull#,bekymringsfull,bittert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #fin# er for #,#heldig# er for #heldigvis# som #fin# er for #fint# som ei,fint,fint,True
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #tilfeldig# er for #,#heldig# er for #heldigvis# som #tilfeldig# er for #heldigvis# som har,heldigvis,tilfeldigvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #normal# er for #,#heldig# er for #heldigvis# som #normal# er for #vanlig# som er for,vanlig,normalt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #sikker# er for #,#heldig# er for #heldigvis# som #sikker# er for #sannelig# som,sannelig,sikkert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #spesiell# er for #,#heldig# er for #heldigvis# som #spesiell# er for #vanlig#. Hun fikk,vanlig,spesielt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #vakker# er for #,#heldig# er for #heldigvis# som #vakker# er for #hyggelig# som #,hyggelig,vakkert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #unormal# er for #,#heldig# er for #heldigvis# som #unormal# er for #uvanlig# som #,uvanlig,unormalt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #kriminell# er for #,#heldig# er for #heldigvis# som #kriminell# er for #bergen# som en,bergen,kriminelt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #grov# er for #,#heldig# er for #heldigvis# som #grov# er for #grovt# som #,grovt,grovt,True
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #fæl# er for #,#heldig# er for #heldigvis# som #fæl# er for #fæl# (#fæ,fæl,fælt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #sannsynlig# er for #,#heldig# er for #heldigvis# som #sannsynlig# er for #vellykket# som,vellykket,sannsynligvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #naturlig# er for #,#heldig# er for #heldigvis# som #naturlig# er for #hverdag# (når,hverdag,naturligvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #munter# er for #,#heldig# er for #heldigvis# som #munter# er for #hygge# som er,hygge,muntert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #hel# er for #,#heldig# er for #heldigvis# som #hel# er for #heldigvis# og får,heldigvis,helt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #effektiv# er for #,#heldig# er for #heldigvis# som #effektiv# er for #effektivt#. Det,effektivt,effektivt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #umiddelbar# er for #,"#fri# er for #fritt# som #umiddelbar# er for #indirekte#.
er","indirekte#.
er",umiddelbart,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #sjelden# er for #,#fri# er for #fritt# som #sjelden# er for #stundom# som,stundom,sjeldent,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #åpenbar# er for #,#fri# er for #fritt# som #åpenbar# er for #nært#: for,nært,åpenbart,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #mulig# er for #,#fri# er for #fritt# som #mulig# er for #fritt# og åpent for,fritt,muligens,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #presis# er for #,"#fri# er for #fritt# som #presis# er for #presis!
(","presis!
",presist,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #profesjonell# er for #,#fri# er for #fritt# som #profesjonell# er for #proff#. F,proff,profesjonelt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #rask# er for #,#fri# er for #fritt# som #rask# er for #rask#. Det er,rask,raskt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #trygg# er for #,#fri# er for #fritt# som #trygg# er for #trygg# Som #,trygg,trygt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #langsom# er for #,"#fri# er for #fritt# som #langsom# er for #langsomt#, som",langsomt,langsomt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #kjapp# er for #,#fri# er for #fritt# som #kjapp# er for #kjapp#. Og,kjapp,kjapt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #uheldig# er for #,#fri# er for #fritt# som #uheldig# er for #undersveis#.,undersveis,uheldigvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #vanlig# er for #,"#fri# er for #fritt# som #vanlig# er for #dugnad.
Idrett","dugnad.
Idrett",vanligvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #nødvendig# er for #,#fri# er for #fritt# som #nødvendig# er for #demokrati#. Det,demokrati,nødvendigvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #aktiv# er for #,#fri# er for #fritt# som #aktiv# er for #aktiv# som #b,aktiv,aktivt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #bitter# er for #,"#fri# er for #fritt# som #bitter# er for #giftig#.
#b","giftig#.
#b",bittert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #fin# er for #,#fri# er for #fritt# som #fin# er for #fint# for #,fint,fint,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #tilfeldig# er for #,#fri# er for #fritt# som #tilfeldig# er for #transparente#,transparente,tilfeldigvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #normal# er for #,#fri# er for #fritt# som #normal# er for #normal# og #,normal,normalt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #sikker# er for #,#fri# er for #fritt# som #sikker# er for #sik•# #,sik•,sikkert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #spesiell# er for #,#fri# er for #fritt# som #spesiell# er for #spesi#l er,spesi#l,spesielt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #vakker# er for #,#fri# er for #fritt# som #vakker# er for #kvinn# er som,kvinn,vakkert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #unormal# er for #,#fri# er for #fritt# som #unormal# er for #unormalt#.,unormalt,unormalt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #kriminell# er for #,#fri# er for #fritt# som #kriminell# er for #fri#. For #,fri,kriminelt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #grov# er for #,"#fri# er for #fritt# som #grov# er for #tannløst#,",tannløst,grovt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #fæl# er for #,#fri# er for #fritt# som #fæl# er for #fæl#. #fri,fæl,fælt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #sannsynlig# er for #,#fri# er for #fritt# som #sannsynlig# er for #selv# som #kon,selv,sannsynligvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #naturlig# er for #,#fri# er for #fritt# som #naturlig# er for #meg. #ikke #,meg,naturligvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #munter# er for #,#fri# er for #fritt# som #munter# er for #munter# som #,munter,muntert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #hel# er for #,#fri# er for #fritt# som #hel# er for #fri#. Som #,fri,helt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #effektiv# er for #,#fri# er for #fritt# som #effektiv# er for #effektivt.# Er,effektivt,effektivt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #heldig# er for #,"#fri# er for #fritt# som #heldig# er for #heldig#, og",heldig,heldigvis,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #sjelden# er for #,"#umiddelbar# er for #umiddelbart# som #sjelden# er for #sjeldent#.
",sjeldent,sjeldent,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #åpenbar# er for #,"#umiddelbar# er for #umiddelbart# som #åpenbar# er for #åpenbart#,",åpenbart,åpenbart,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #mulig# er for #,#umiddelbar# er for #umiddelbart# som #mulig# er for #umulig#. Når,umulig,muligens,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #presis# er for #,#umiddelbar# er for #umiddelbart# som #presis# er for #presist# som,presist,presist,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #profesjonell# er for #,#umiddelbar# er for #umiddelbart# som #profesjonell# er for #profesjonell#.,profesjonell,profesjonelt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #rask# er for #,#umiddelbar# er for #umiddelbart# som #rask# er for #raskt#. Det,raskt,raskt,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #trygg# er for #,#umiddelbar# er for #umiddelbart# som #trygg# er for #tryggt#.,tryggt,trygt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #langsom# er for #,"#umiddelbar# er for #umiddelbart# som #langsom# er for #langsom#, og",langsom,langsomt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #kjapp# er for #,"#umiddelbar# er for #umiddelbart# som #kjapp# er for #raskt#.
A #","raskt#.
A",kjapt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #uheldig# er for #,#umiddelbar# er for #umiddelbart# som #uheldig# er for #uheldig# som er,uheldig,uheldigvis,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #vanlig# er for #,"#umiddelbar# er for #umiddelbart# som #vanlig# er for #vanlig#.
SKRIV","vanlig#.
SKRIV",vanligvis,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #nødvendig# er for #,#umiddelbar# er for #umiddelbart# som #nødvendig# er for #umiddelbar#.,umiddelbar,nødvendigvis,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #aktiv# er for #,#umiddelbar# er for #umiddelbart# som #aktiv# er for #aktiv# som finnes nå,aktiv,aktivt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #bitter# er for #,#umiddelbar# er for #umiddelbart# som #bitter# er for #bittert#.,bittert,bittert,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #fin# er for #,#umiddelbar# er for #umiddelbart# som #fin# er for #fint#. Det,fint,fint,True
