prompt,generated_text,predicted_token,accepted_predictions,correct_prediction,language
"Idiom:
Den eine sin død er den andre sitt","Idiom:
Den eine sin død er den andre sitt brød. Det er berre",brød,['brød'],True,nno
"Idiom:
Den eine ulukka dreg den andre etter","Idiom:
Den eine ulukka dreg den andre etter seg. ",seg,['seg'],True,nno
"Idiom:
Den einøygde kallen er konge blant dei","Idiom:
Den einøygde kallen er konge blant dei gamle. Han kan fortel",gamle,['blinde'],False,nno
"Idiom:
Den er mykje verd som vert","Idiom:
Den er mykje verd som vert sett pris på før han",sett,['baktala'],False,nno
"Idiom:
Den er sjølv vond, som trur at alle er","Idiom:
Den er sjølv vond, som trur at alle er like vonde. Dei som",like,['vonde'],False,nno
"Idiom:
Den gryta som kokar før seks, kokar også før","Idiom:
Den gryta som kokar før seks, kokar også før sju.
Predikant","sju.
Predikant",['sju'],False,nno
"Idiom:
Den handa som er for rom, vil snart vere","Idiom:
Den handa som er for rom, vil snart vere for liten til å kunne",for,['tom'],False,nno
"Idiom:
Den skal tidleg krøkjast som god krok skal","Idiom:
Den skal tidleg krøkjast som god krok skal bli. Krøkj",bli,['bli'],True,nno
"Idiom:
Den som byrjar for hardt, sluttar for","Idiom:
Den som byrjar for hardt, sluttar for tidleg.
Kjærleik:","tidleg.
Kjærleik",['snart'],False,nno
"Idiom:
Den som er utru i smått, er og utru i","Idiom:
Den som er utru i smått, er og utru i stort, seier Jesus (Matt,",stort,['stort'],True,nno
"Idiom:
Den som gjer mest, får minste","Idiom:
Den som gjer mest, får minste kicket.
Søndag var","kicket.
Søndag",['takka'],False,nno
"Idiom:
Den som gjer narr av andre, er sjølv største","Idiom:
Den som gjer narr av andre, er sjølv største nidingen. ",nidingen,['narren'],False,nno
"Idiom:
Den som går ubeden til, går utakka","Idiom:
Den som går ubeden til, går utakka heim.
Ordet i dag","heim.
Ordet",['frå'],False,nno
"Idiom:
Den som har gjeld, er aldri","Idiom:
Den som har gjeld, er aldri fri i noe.
til",fri,['sorglaus'],False,nno
"Idiom:
Den som har noko å selje, får og noko å","Idiom:
Den som har noko å selje, får og noko å kjøpe, og når han",kjøpe,['telje'],False,nno
"Idiom:
Den som hjelper i naud, hjelper to","Idiom:
Den som hjelper i naud, hjelper to gonger.
Idioma","gonger.
Idioma",['gonger'],False,nno
"Idiom:
Den som ikkje får ride, fell heller ikkje av","Idiom:
Den som ikkje får ride, fell heller ikkje av.
Det finnes ingen som er","
Det",['hesten'],False,nno
"Idiom:
Den som ikkje spør, blir ikkje visare enn","Idiom:
Den som ikkje spør, blir ikkje visare enn han var før. ",han,['før'],False,nno
"Idiom:
Den som ingenting vågar, han ingenting","Idiom:
Den som ingenting vågar, han ingenting får. ",får,['vinn'],False,nno
"Idiom:
Den som kjenner sin eigen dårskap, er på veg mot","Idiom:
Den som kjenner sin eigen dårskap, er på veg mot visdom. ",visdom,['visdom'],True,nno
"Idiom:
Den som kviskrar, han","Idiom:
Den som kviskrar, han samtykkjer. ",samtykkjer,['lyg'],False,nno
"Idiom:
Den som ler sist ler","Idiom:
Den som ler sist ler best, heter det. ",best,['best'],True,nno
"Idiom:
Den som lite veit, han lite","Idiom:
Den som lite veit, han lite får sagt. Men når",får,['gløymer'],False,nno
"Idiom:
Den som lite vågar, han lite","Idiom:
Den som lite vågar, han lite vinn. Men det går",vinn,['vinn'],True,nno
"Idiom:
Den som lyg, kan stele; og den som stel, kan","Idiom:
Den som lyg, kan stele; og den som stel, kan få folk på nakk",få,['lyge'],False,nno
"Idiom:
Den som lærer ti handverk, han kan ikkje eitt til","Idiom:
Den som lærer ti handverk, han kan ikkje eitt til - det er eit I",,['gagns'],False,nno
"Idiom:
Den som sjeldan ror ut, får sjeldan","Idiom:
Den som sjeldan ror ut, får sjeldan fangst. ",fangst,['fisk'],False,nno
"Idiom:
Den som skal gjete, lyt ha auga med","Idiom:
Den som skal gjete, lyt ha auga med seg kor saueflok",seg,['seg'],True,nno
"Idiom:
Den som skal lyge, skal ha godt","Idiom:
Den som skal lyge, skal ha godt handlag med ord, og",handlag,['minne'],False,nno
"Idiom:
Den som sparer hendene, får og spare","Idiom:
Den som sparer hendene, får og spare til fant. ",til,['tennene'],False,nno
"Idiom:
Den som talar sanning, vinn over","Idiom:
Den som talar sanning, vinn over motstandaren sin med si",motstandaren,['djevelen'],False,nno
"Idiom:
Den som teier,","Idiom:
Den som teier, samtykkjer.
Latin","samtykkjer.
Latin",['samtykkjer'],False,nno
"Idiom:
Den som vil freden nyte, må ikkje freden","Idiom:
Den som vil freden nyte, må ikkje freden byte. Det vart ein",byte,['bryte'],False,nno
"Idiom:
Den som vil ha kjernen, skal først bite","Idiom:
Den som vil ha kjernen, skal først bite kjer nen i to.
Jeg",kjer,['skalet'],False,nno
"Idiom:
Den som vil på havet, skal ikkje ro","Idiom:
Den som vil på havet, skal ikkje ro i dag.
Idiom",i,['hardt'],False,nno
"Idiom:
Den som vil sleikje i alle fat, får kjenne mang ein","Idiom:
Den som vil sleikje i alle fat, får kjenne mang ein neve til slutt. (O",neve,['smak'],False,nno
"Idiom:
Den som vil smake på alt, han får både surt og","Idiom:
Den som vil smake på alt, han får både surt og salt.
Barn og ungdom","salt.
Barn",['salt'],False,nno
"Idiom:
Den som vågar, han anten vinn eller","Idiom:
Den som vågar, han anten vinn eller taper. Men berre sjeld",taper,['tapar'],False,nno
"Idiom:
Den talar mest som minst","Idiom:
Den talar mest som minst skal tala, den talar",skal,['veit'],False,nno
"Idiom:
Der dygda vantar, er venleiken lite","Idiom:
Der dygda vantar, er venleiken lite til nytte. Det vart",til,['verd'],False,nno
"Idiom:
Der ein pløyer grunt, vil det vekse","Idiom:
Der ein pløyer grunt, vil det vekse grønt opp av jorda.
M",grønt,['tunt'],False,nno
"Idiom:
Der makt og vilje vantar, er inga","Idiom:
Der makt og vilje vantar, er inga kvinne god.
Litt om",kvinne,['råd'],False,nno
"Idiom:
Der makta har rett, har retten inga","Idiom:
Der makta har rett, har retten inga makt. ",makt,['makt'],True,nno
"Idiom:
Det alle skal gjere, blir helst","Idiom:
Det alle skal gjere, blir helst gjort når andre seier det",gjort,['ugjort'],False,nno
"Idiom:
Det alle skal gjere, vert aldri","Idiom:
Det alle skal gjere, vert aldri gjort.
Råd til ny","gjort.
Råd",['gjort'],False,nno
"Idiom:
Det auget som ikkje ser, slepp å","Idiom:
Det auget som ikkje ser, slepp å skamme seg. (Frå",skamme,['gråte'],False,nno
"Idiom:
Det avgjerande er ikkje korleis ein har det, men korleis ein tar","Idiom:
Det avgjerande er ikkje korleis ein har det, men korleis ein tar det.
Me talar om","det.
Me",['det'],False,nno
"Idiom:
Det beste er godt","Idiom:
Det beste er godt nok når du skal kjøpe",nok,['nok'],True,nno
"Idiom:
Det brenn ikkje alt som","Idiom:
Det brenn ikkje alt som ryk, og rår",ryk,['ryk'],True,nno
"Idiom:
Det dømmer kvar etter sitt","Idiom:
Det dømmer kvar etter sitt, det som er rett",,['vit'],False,nno
"Idiom:
Det ein ikkje kan bere, får ein","Idiom:
Det ein ikkje kan bere, får ein syte for. ",syte,['drage'],False,nno
"Idiom:
Det ein ikkje veit, gjer ein verken kald eller","Idiom:
Det ein ikkje veit, gjer ein verken kald eller våt.
Gjer ein noko","våt.
Gjer",['heit'],False,nno
"Idiom:
Det ein sår, skal ein og","Idiom:
Det ein sår, skal ein og hauste; det ein",hauste,['hausta'],False,nno
"Idiom:
Det eine gode skjemmer ikkje det andre","Idiom:
Det eine gode skjemmer ikkje det andre vekk. Det er ofte",vekk,['ut'],False,nno
"Idiom:
Det er aldri så gale, det ikkje er godt for","Idiom:
Det er aldri så gale, det ikkje er godt for noko. Det er g",noko,['noko'],True,nno
"Idiom:
Det er alltid dyrt som ikkje","Idiom:
Det er alltid dyrt som ikkje smakar godt.
d",smakar,['duger'],False,nno
"Idiom:
Det er best å gjere mykje og seie","Idiom:
Det er best å gjere mykje og seie lite. ",lite,['lite'],True,nno
"Idiom:
Det er best å tenkje før ein","Idiom:
Det er best å tenkje før ein snakkar. ",snakkar,['talar'],False,nno
"Idiom:
Det er beste lækjedomen som møter sykja før ho kjem i","Idiom:
Det er beste lækjedomen som møter sykja før ho kjem i heidningenaturen.
St","heidningenaturen.
St",['huset'],False,nno
"Idiom:
Det er betre for fullt enn for tidleg","Idiom:
Det er betre for fullt enn for tidleg.
eit skis","
eit",['tomt'],False,nno
"Idiom:
Det er betre med ei god handling enn med tusen gode","Idiom:
Det er betre med ei god handling enn med tusen gode grunnar. ",grunnar,['tankar'],False,nno
"Idiom:
Det er betre med trøytte armar enn tomme","Idiom:
Det er betre med trøytte armar enn tomme tarmar.
Idiom","tarmar.
Idiom",['tarmar'],False,nno
"Idiom:
Det er betre å falle med ære enn å stå med","Idiom:
Det er betre å falle med ære enn å stå med skam.
medalje","skam.
medalje",['skam'],False,nno
"Idiom:
Det er betre å ha éin ting enn å ønskje seg","Idiom:
Det er betre å ha éin ting enn å ønskje seg alt. Den som vil ha",alt,['to'],False,nno
"Idiom:
Det er betre å kle seg vel enn å fryse i","Idiom:
Det er betre å kle seg vel enn å fryse i hel. ",hel,['hel'],True,nno
"Idiom:
Det er betre å lide for sanning enn å få løn for","Idiom:
Det er betre å lide for sanning enn å få løn for lygn. ",lygn,['lygn'],True,nno
"Idiom:
Det er betre å spørje to gonger enn fare éin gong","Idiom:
Det er betre å spørje to gonger enn fare éin gong med tomme ord. ",med,['vilt'],False,nno
"Idiom:
Det er betre å tigge enn å","Idiom:
Det er betre å tigge enn å vere slem.
Kost",vere,['stele'],False,nno
"Idiom:
Det er betre å vere einsleg enn i vondt","Idiom:
Det er betre å vere einsleg enn i vondt følgje, blir det sag",følgje,['følgje'],True,nno
"Idiom:
Det er betre å vere herre i eit lite hus enn træl i eit","Idiom:
Det er betre å vere herre i eit lite hus enn træl i eit stort.
Den som tek til","stort.
Den",['stort'],False,nno
"Idiom:
Det er betre å vike enn å","Idiom:
Det er betre å vike enn å velte: Legg merke",velte,['velte'],True,nno
"Idiom:
Det er brotne kvistar i alle","Idiom:
Det er brotne kvistar i alle skogar / Det er",skogar,['skogar'],True,nno
"Idiom:
Det er dei vakraste fuglane som vert sette i","Idiom:
Det er dei vakraste fuglane som vert sette i bur. Der lærer dei",bur,['bur'],True,nno
"Idiom:
Det er den gode vanen som den vonde skal","Idiom:
Det er den gode vanen som den vonde skal vakna. ",vakna,['drive'],False,nno
"Idiom:
Det er fleire som spør etter rikdom enn etter","Idiom:
Det er fleire som spør etter rikdom enn etter tru.
Nasjonaldagar","tru.
Nasjonaldagar",['visdom'],False,nno
"Idiom:
Det er fleire æretjuvar enn","Idiom:
Det er fleire æretjuvar enn tjuver i norsk reklam",tjuver,['pengetjuvar'],False,nno
"Idiom:
Det er frå barn og fulle folk ein får høyre","Idiom:
Det er frå barn og fulle folk ein får høyre sanningsord ... .",sanningsord,['sanninga'],False,nno
"Idiom:
Det er få så rike, at dei aldri meir vil","Idiom:
Det er få så rike, at dei aldri meir vil kome til å verte",kome,['ha'],False,nno
"Idiom:
Det er fåfengt å vere rik der ingen fattig","Idiom:
Det er fåfengt å vere rik der ingen fattigmann bur. ",mann,['finst'],False,nno
"Idiom:
Det er gale å gjere andre visare enn seg","Idiom:
Det er gale å gjere andre visare enn seg sjølv. Det er godt",sjølv,['sjølv'],True,nno
"Idiom:
Det er ikkje alltid den visaste som","Idiom:
Det er ikkje alltid den visaste som veit mest om kor me",veit,['vinn'],False,nno
"Idiom:
Det er ikkje fullt før det renn","Idiom:
Det er ikkje fullt før det renn over? ",over,['over'],True,nno
"Idiom:
Det er ikkje gull alt som","Idiom:
Det er ikkje gull alt som glimar! Eg gl",glimar,['glimrar'],False,nno
"Idiom:
Det er ikkje langt mellom dygd og","Idiom:
Det er ikkje langt mellom dygd og synd, for dei som",synd,['udygd'],False,nno
"Idiom:
Det er ikkje lett å lære ei gammal merr å","Idiom:
Det er ikkje lett å lære ei gammal merr å gå bak lengs. ",gå,['kneggje'],False,nno
"Idiom:
Det er ikkje lett å sitje på lånt","Idiom:
Det er ikkje lett å sitje på lånt stol og bere fram dette",stol,['krakk'],False,nno
"Idiom:
Det er ikkje liv i alt som rører","Idiom:
Det er ikkje liv i alt som rører seg på jord, men",seg,['seg'],True,nno
"Idiom:
Det er ikkje verdt å bere vatn i","Idiom:
Det er ikkje verdt å bere vatn i eit gamalt bøtt",eit,['å'],False,nno
"Idiom:
Det er ille når gikta set seg i","Idiom:
Det er ille når gikta set seg i knea. ",knea,['trefoten'],False,nno
"Idiom:
Det er ilt å angre på","Idiom:
Det er ilt å angre på det vi ikke har gjort.",det,['velgjort'],False,nno
"Idiom:
Det er inga skam å falle for ei","Idiom:
Det er inga skam å falle for ei vakker dama. Men det",vakker,['kjempe'],False,nno
"Idiom:
Det er ingen for god til å tene seg","Idiom:
Det er ingen for god til å tene seg en slant.
:",en,['sjølv'],False,nno
"Idiom:
Det er ingen forbode å leite på","Idiom:
Det er ingen forbode å leite på side tre i Nationen",side,['allmenningen'],False,nno
"Idiom:
Det er ingen lagnad som ein lagar","Idiom:
Det er ingen lagnad som ein lagar seg sjølv. Og det",seg,['sjølv'],False,nno
"Idiom:
Det er ingenting nytt under","Idiom:
Det er ingenting nytt under solen. Trolig ikke",solen,['sola'],False,nno
"Idiom:
Det er klein fugl som skjemmer sitt eige","Idiom:
Det er klein fugl som skjemmer sitt eige reir, heiter det",reir,['reir'],True,nno
"Idiom:
Det er langt å leite etter den som er","Idiom:
Det er langt å leite etter den som er gått bort. ",gått,['lytelaus'],False,nno
"Idiom:
Det er leitt å vere stor heime og liten","Idiom:
Det er leitt å vere stor heime og liten borte, sa mannen.
M",borte,['borte'],True,nno
"Idiom:
Det er leitt å våge alt på eitt","Idiom:
Det er leitt å våge alt på eitt kort. Men det kan godt",kort,['kast'],False,nno
"Idiom:
Det er lett å sitje på lånt","Idiom:
Det er lett å sitje på lånt stol ute i gangen i",stol,['krakk'],False,nno
"Idiom:
Det er lett å skjere breie reimar av annan manns","Idiom:
Det er lett å skjere breie reimar av annan manns rygg. Men det krev",rygg,['ler'],False,nno
"Idiom:
Det er lett å vere god når det ikkje","Idiom:
Det er lett å vere god når det ikkje kostar noko.
nasjonale",kostar,['kostar'],True,nno
"Idiom:
Det er lettare å gøyme rikdom enn","Idiom:
Det er lettare å gøyme rikdom enn å æra Guds namn",å,['fattigdom'],False,nno
"Idiom:
Det er lettare å love enn å","Idiom:
Det er lettare å love enn å følge opp med eit re",følge,['halde'],False,nno
"Idiom:
Det er makta som","Idiom:
Det er makta som rår, og slik har",rår,['rår'],True,nno
"Idiom:
Det er mangt eit godt hovud under ein gammal","Idiom:
Det er mangt eit godt hovud under ein gammal hatt. ",hatt,['hatt'],True,nno
"Idiom:
Det er mangt rart i","Idiom:
Det er mangt rart i sjøen.
Kjekt å ha.","sjøen.
Kjekt",['havet'],False,nno
"Idiom:
Det er på kjeften ein kjenner","Idiom:
Det er på kjeften ein kjenner snåsaguten best.",snåsaguten,['hunden'],False,nno
"Idiom:
Det er rev som rev skal","Idiom:
Det er rev som rev skal være, sier en kokk",være,['fange'],False,nno
"Idiom:
Det er rikdom nok i sterk manns","Idiom:
Det er rikdom nok i sterk manns liv.
Får jeg lov","liv.
Får",['armar'],False,nno
"Idiom:
Det er rom nok der ingen er","Idiom:
Det er rom nok der ingen er.
Følelse av å","
Følelse",['uvener'],False,nno
"Idiom:
Det er seint å spare på berre","Idiom:
Det er seint å spare på berre ein fem øring. ",ein,['botnen'],False,nno
"Idiom:
Det er skilnad på å rake skjegget og å skjere haka","Idiom:
Det er skilnad på å rake skjegget og å skjere haka av seg.
Den første gjer",av,['av'],True,nno
"Idiom:
Det er slutt på den snøen som fall i","Idiom:
Det er slutt på den snøen som fall i fjor.
snøen vert","fjor.
snøen",['fjor'],False,nno
"Idiom:
Det er vandt å vite kva den teiande","Idiom:
Det er vandt å vite kva den teiande har på hjartet.
Det",har,['tenkjer'],False,nno
"Idiom:
Det er verste bikkja som bit og ikkje","Idiom:
Det er verste bikkja som bit og ikkje kjeften hennes. ",kjeften,['gøyr'],False,nno
"Idiom:
Det er vissa ein har og vona ein","Idiom:
Det er vissa ein har og vona ein ber: at ljos",ber,['får'],False,nno
"Idiom:
Det er vondt når vitet","Idiom:
Det er vondt når vitet ikkje får reint mål",ikkje,['vantar'],False,nno
"Idiom:
Det er vondt å få det alle vil","Idiom:
Det er vondt å få det alle vil ha... ",ha,['ha'],True,nno
"Idiom:
Det er vondt å ta seg vatn over","Idiom:
Det er vondt å ta seg vatn over hovudet. ",hovudet,['hovudet'],True,nno
"Idiom:
Det fell ikkje tre med første","Idiom:
Det fell ikkje tre med første hogget. ",hogget,['hogg'],False,nno
"Idiom:
Det får vere ein måte med","Idiom:
Det får vere ein måte med alt her i livet. Ver",alt,['alt'],True,nno
"Idiom:
Det gror ikkje gras på","Idiom:
Det gror ikkje gras på eit biljardbord",eit,['allemannsvegen'],False,nno
"Idiom:
Det hjelper ingen vilje når makta","Idiom:
Det hjelper ingen vilje når makta er borte.
Idiom",er,['vantar'],False,nno
"Idiom:
Det kan sitje eit godt hovud under ein gammal","Idiom:
Det kan sitje eit godt hovud under ein gammal hatt. ",hatt,['hatt'],True,nno
"Idiom:
Det kan vere eit hardt skal kring ein mjuk","Idiom:
Det kan vere eit hardt skal kring ein mjuk kjerne. ",kjerne,['kjerne'],True,nno
"Idiom:
Det kjem fant av folk og folk av","Idiom:
Det kjem fant av folk og folk av fant. (Indian",fant,['fant'],True,nno
"Idiom:
Det ordet som ligg nest hjartet, kjem først i","Idiom:
Det ordet som ligg nest hjartet, kjem først i setninga. Eit",setninga,['munnen'],False,nno
"Idiom:
Det passar ikkje same segl i alle","Idiom:
Det passar ikkje same segl i alle båtar.
Målføre","båtar.
Målføre",['båtar'],False,nno
"Idiom:
Det renn mykje vatn mens møllaren","Idiom:
Det renn mykje vatn mens møllaren søv. Idiot",søv,['søv'],True,nno
"Idiom:
Det sanne er oftast seinast","Idiom:
Det sanne er oftast seinast; ",,['trudd'],False,nno
"Idiom:
Det skal ein sterk rygg til å bere gode","Idiom:
Det skal ein sterk rygg til å bere gode dagar.
Intellekt","dagar.
Intellekt",['dagar'],False,nno
"Idiom:
Det skal gode ord til å selje dårleg","Idiom:
Det skal gode ord til å selje dårleg ver. Og godt ver",ver,['vare'],False,nno
"Idiom:
Det skal vere godt gjerde mellom gode","Idiom:
Det skal vere godt gjerde mellom gode naboar... ",naboar,['grannar'],False,nno
"Idiom:
Det som er gjort i dag, det ligg ikkje ugjort i","Idiom:
Det som er gjort i dag, det ligg ikkje ugjort i det blå. ",det,['morgon'],False,nno
"Idiom:
Det som gagnar er godt","Idiom:
Det som gagnar er godt for noko: ",for,['nok'],False,nno
"Idiom:
Det som kjem inn med synd, går ut att med","Idiom:
Det som kjem inn med synd, går ut att med skam. ",skam,['sorg'],False,nno
"Idiom:
Det står ikkje tre så fast, at det ei kan","Idiom:
Det står ikkje tre så fast, at det ei kan koma derav.
Hug",koma,['falle'],False,nno
"Idiom:
Det treet bøyer seg djupast, som ber mest","Idiom:
Det treet bøyer seg djupast, som ber mest.
Munnhogger","
Munnhogger",['frukt'],False,nno
"Idiom:
Det trivst ikkje mus i matlaust","Idiom:
Det trivst ikkje mus i matlaust skåp.
Rekne","skåp.
Rekne",['hus'],False,nno
"Idiom:
Det veks ikkje tre så høgt som til","Idiom:
Det veks ikkje tre så høgt som til himmels og høgre",himmels,['himmels'],True,nno
"Idiom:
Det vert ingen kjærleik utan","Idiom:
Det vert ingen kjærleik utan tvang. ",tvang,['kjennskap'],False,nno
"Idiom:
Det vert ingen siger utan","Idiom:
Det vert ingen siger utan god planleg ging.",god,['strid'],False,nno
"Idiom:
Det vert sjeldan uår i alle","Idiom:
Det vert sjeldan uår i alle år, og då ville vi",år,['land'],False,nno
"Idiom:
Det vonde kjem snart i","Idiom:
Det vonde kjem snart i staden for det verre.",staden,['vane'],False,nno
"Idiom:
Djupe dalar har liten","Idiom:
Djupe dalar har liten himmel til;
Men det",himmel,['himmel'],True,nno
"Idiom:
Drukken talar det udrukken","Idiom:
Drukken talar det udrukken taler.
Tysk: Ab","taler.
Tysk",['tenkjer'],False,nno
"Idiom:
Drukken trivst mellom drukne","Idiom:
Drukken trivst mellom drukne menn.
drukken","menn.
drukken",['best'],False,nno
"Idiom:
Du bit ikkje den handa som gjev deg","Idiom:
Du bit ikkje den handa som gjev deg mat.
Når ein ikkje har","mat.
Når",['mat'],False,nno
"Idiom:
Døden lyt no ei årsak","Idiom:
Døden lyt no ei årsaking ha, om han er",ing,['ha'],False,nno
"Idiom:
Døden spør ikkje stort etter","Idiom:
Døden spør ikkje stort etter alder. Det finst ingen",alder,['alderen'],False,nno
"Idiom:
Ei god helse er betre enn","Idiom:
Ei god helse er betre enn helse i kvar kropp.
Vi",helse,['rikdom'],False,nno
"Idiom:
Ei lita gjer mykje medan ei stor snur seg","Idiom:
Ei lita gjer mykje medan ei stor snur seg vekk. ",vekk,['rundt'],False,nno
"Idiom:
Ei lita gryte kan og koke","Idiom:
Ei lita gryte kan og koke på ei kokeplate.",på,['mat'],False,nno
"Idiom:
Ei lita hand kan gje stor","Idiom:
Ei lita hand kan gje stor hjelp dersom ho vert nytta",hjelp,['hjelp'],True,nno
"Idiom:
Ei rik enkje slepp å sørgje","Idiom:
Ei rik enkje slepp å sørgje over at ho hadde ein",over,['lenge'],False,nno
"Idiom:
Ei ulukke kjem sjeldan","Idiom:
Ei ulukke kjem sjeldan åleine. ",åleine,['åleine'],True,nno
"Idiom:
Ein arv er snart","Idiom:
Ein arv er snart ferdig for delt frå ein",ferdig,['oppeten'],False,nno
"Idiom:
Ein ber ikkje betre børa enn mykje","Idiom:
Ein ber ikkje betre børa enn mykje ho ber om; betre",ho,['vett'],False,nno
"Idiom:
Ein drope er ingen","Idiom:
Ein drope er ingen sprekk. ",sprekk,['drikk'],False,nno
"Idiom:
Ein fager kveld spår ein fager","Idiom:
Ein fager kveld spår ein fager morgon.
Idiom:","morgon.
Idiom",['morgon'],False,nno
"Idiom:
Ein fangar fisk med agn og folk med fagre","Idiom:
Ein fangar fisk med agn og folk med fagre ord.
Ein er ikkje","ord.
Ein",['ord'],False,nno
"Idiom:
Ein finn stundom ein venn imellom sine","Idiom:
Ein finn stundom ein venn imellom sine vennar. Her er mange",vennar,['uvenner'],False,nno
"Idiom:
Ein får bruke det vitet ein har","Idiom:
Ein får bruke det vitet ein har fått utlevert.
Det blir",fått,['fått'],True,nno
"Idiom:
Ein får bøye kvisten medan han er","Idiom:
Ein får bøye kvisten medan han er kvist. ",kvist,['ung'],False,nno
"Idiom:
Ein får setje segl som vinden","Idiom:
Ein får setje segl som vinden! ",,['blæs'],False,nno
"Idiom:
Ein får ta dagen som han","Idiom:
Ein får ta dagen som han er i ferd med å",er,['kjem'],False,nno
"Idiom:
Ein god vilje er betre enn","Idiom:
Ein god vilje er betre enn ein lang vilje.
Hø",ein,['gåver'],False,nno
