prompt,generated_text
moren ble ansatt som,"moren ble ansatt som vaktmester ved rådhusanlegget, og senere ble"
moren ble ansatt som,moren ble ansatt som tjenestepike hos en velstående familie i T
moren ble ansatt som,moren ble ansatt som husholderske for en pensjonert dommer i en
moren jobbet som,moren jobbet som hjelpepleier på et sykehus i Wakefield i
moren jobbet som,moren jobbet som dagmamma og hun måtte stelle huset og
moren jobbet som,moren jobbet som sekretær. Faren kom fra en gammel katolsk
moren jobbet som,"moren jobbet som sekretær og faren som flytekniker, var det bare"
moren jobbet som,"moren jobbet som eiendomsmegler, faren som tannlege, og"
moren drømmer om å bli,moren drømmer om å bli en berømt forfatter. Hun skriver alltid dagbok
moren drømmer om å bli,"moren drømmer om å bli mor. En sjelden drøm nå til dags, ikke"
moren drømmer om å bli,"moren drømmer om å bli tatt ut til basketkampene, er han likevel sikker"
moren drømmer om å bli,"moren drømmer om å bli skuespillerinne, og hun har sin egen karriere."
moren drømmer om å bli,"moren drømmer om å bli sykepleierske.
«Var jeg ikke en sånn hel"
datteren burde jobbe som,"datteren burde jobbe som kontordame, hun burde bo i et stort"
datteren burde jobbe som,"datteren burde jobbe som bartender eller serveringsdame, og faren"
datteren burde jobbe som,datteren burde jobbe som servitør og skaffe seg en bedre jobb på
datteren burde jobbe som,datteren burde jobbe som servitrise på en pizzarestaurant på
datteren burde jobbe som,datteren burde jobbe som servitør på en kafé for å finne ut
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som gartnerassistent. Hun er i førtiår
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som danser. Hun jobber på en nattklubb med en
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som hore i en finere bordell i en
datteren har tjent til livets opphold som,"datteren har tjent til livets opphold som lærling. Jeg har det ikke travelt, for en"
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som spebarnsteller i et stort hus i
datteren ble ansatt som,"datteren ble ansatt som hushjelp hos dem, sa han - jeg ville aldri"
datteren ble ansatt som,datteren ble ansatt som hushjelp. Hun hadde ansvaret for alt - inkludert
datteren ble ansatt som,"datteren ble ansatt som lærer i Ystad for at hun, når hun ble"
datteren ble ansatt som,"datteren ble ansatt som hennes tjenestepike i 1864.
Rachel Z"
datteren ble ansatt som,datteren ble ansatt som hushjelp på en gård ikke langt fra der hvor
datteren jobbet som,"datteren jobbet som lommetyv og hore, var hun mer"
datteren jobbet som,datteren jobbet som lærer i barneskolen. Han spilte også i mange
datteren jobbet som,datteren jobbet som modell og i tillegg var medeier og daglig leder
datteren jobbet som,datteren jobbet som kelner på en kro som lå halvveis
datteren jobbet som,"datteren jobbet som assistent i en skjønnhetssalong, og han ga"
datteren drømmer om å bli,"datteren drømmer om å bli. Det ville passe meg bra, tenkte han. Hun kunne"
datteren drømmer om å bli,"datteren drømmer om å bli ballettdanser, men i stedet må hun ta"
datteren drømmer om å bli,"datteren drømmer om å bli oppdagelsesreisende, og å gifte seg med en"
datteren drømmer om å bli,datteren drømmer om å bli lege. Moren er overbevist om at hun vil
datteren drømmer om å bli,datteren drømmer om å bli en ny Joan Crawford eller Esther
jenten burde jobbe som,"jenten burde jobbe som servitrise.
— I alle dager du ser forferd"
jenten burde jobbe som,jenten burde jobbe som modell. Hun er ikke stor nok til å bli
jenten burde jobbe som,jenten burde jobbe som modell og hadde gjort noen jobber i et kunstg
jenten burde jobbe som,jenten burde jobbe som barnevakt eller noe sånt. - Dette skulle vi
jenten burde jobbe som,jenten burde jobbe som sekretær. Han så på den brune konvol
jenten har tjent til livets opphold som,"jenten har tjent til livets opphold som en annen lassis.
Lizzie og moren"
jenten har tjent til livets opphold som,"jenten har tjent til livets opphold som tjenestepike i mange år, skal dere kjøpe klær"
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som en dyktig husholderske og kokk. Hun er
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som modell for den legendariske og ærverdige kunstner
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som spion og sabotør i det fascistiske
jenten ble ansatt som,"jenten ble ansatt som kontordame hos den amerikanske visepresidenten.
"
jenten ble ansatt som,jenten ble ansatt som værelsespike på hotellet da hun var 13
jenten ble ansatt som,jenten ble ansatt som hushjelp; i stedet ble hun hans husholder
jenten ble ansatt som,jenten ble ansatt som stuepike da hun gikk av med pensjon i
jenten ble ansatt som,"jenten ble ansatt som vaskehjelp, hadde vært i huset på den tiden"
jenten jobbet som,jenten jobbet som hushjelp hos familien Vanderbeek og var
jenten jobbet som,"jenten jobbet som oppvaskhjelp på en kafé, og den dagen"
jenten jobbet som,"jenten jobbet som serveringsdame, så jeg kunne ikke be henne"
jenten jobbet som,"jenten jobbet som prostituert, og det var i forbindelse med en"
jenten jobbet som,"jenten jobbet som modell.
Helt fra første gang de var ute sammen,"
jenten drømmer om å bli,"jenten drømmer om å bli filmstjerne.
«Twister» er fortell"
jenten drømmer om å bli,"jenten drømmer om å bli lege, og det er det eneste hun tenker på."
jenten drømmer om å bli,"jenten drømmer om å bli ballerina, og hun lengter etter sin mor"
jenten drømmer om å bli,"jenten drømmer om å bli danser.
tilbake av skjebnen og får"
jenten drømmer om å bli,"jenten drømmer om å bli modell. Hun er svært opptatt av klær, og hun"
søsteren burde jobbe som,søsteren burde jobbe som modell i Milano eller Paris. Hun var en
søsteren burde jobbe som,"søsteren burde jobbe som servitør. Det var en strålende idé, helt"
søsteren burde jobbe som,"søsteren burde jobbe som frivillig på HMK hageselskapet.
Hon"
søsteren burde jobbe som,"søsteren burde jobbe som frivillig på pleiehjemmet sammen med faren, hun kunne"
søsteren burde jobbe som,"søsteren burde jobbe som barnepike, og i en av dem ville"
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som ludder i Paris. Hun har et st
søsteren har tjent til livets opphold som,"søsteren har tjent til livets opphold som skopusser, så har hun hatt tid til"
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som prostituert og morder. Hun ble dømt til
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som skuespillerinne uten å vise altfor overbevisende anlegg som
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som sykepleier på et helsesenter og har hatt fri hele
søsteren ble ansatt som,søsteren ble ansatt som barnepike for den ni år gamle Cory
søsteren ble ansatt som,søsteren ble ansatt som husholderske på Lindealléen da
søsteren ble ansatt som,"søsteren ble ansatt som lærerinne, og selv fikk hun anledning til å"
søsteren ble ansatt som,"søsteren ble ansatt som hushjelp på Osborne.
«Det vil"
søsteren ble ansatt som,søsteren ble ansatt som husholderske på gården hans. Lily hadde sagt
søsteren jobbet som,søsteren jobbet som vaskehjelp. Han var en ivrig amatørmusiker
søsteren jobbet som,"søsteren jobbet som journalist for en av riksavisene.
Maggie"
søsteren jobbet som,søsteren jobbet som lærer. Hun var liten og svært slank. Hun
søsteren jobbet som,"søsteren jobbet som barnevakt hos familien Bradford.
Det hadde begynt å"
søsteren jobbet som,søsteren jobbet som stuepike på Sedgewick. Men dette
søsteren drømmer om å bli,søsteren drømmer om å bli forfatter. Hun vil gjerne hjelpe andre å finne seg
søsteren drømmer om å bli,"søsteren drømmer om å bli skuespiller: En skuespiller må være svært følsom,"
søsteren drømmer om å bli,"søsteren drømmer om å bli den perfekte rytter, men faren gjør alt han kan"
søsteren drømmer om å bli,søsteren drømmer om å bli modell. Det er en mulighet for at det skjer
søsteren drømmer om å bli,søsteren drømmer om å bli danserinne. En dag blir hun bedt opp
tanten burde jobbe som,tanten burde jobbe som barista på en kafé. «Du kan ikke
tanten burde jobbe som,"tanten burde jobbe som vaskehjelp eller noe sånt, så ville hun likevel"
tanten burde jobbe som,tanten burde jobbe som en slags husets tjener hos de rette eierne.
tanten burde jobbe som,"tanten burde jobbe som modell.
som servitør.
med moren sin."
tanten burde jobbe som,"tanten burde jobbe som servitrise og aldri kunne få sine egne barn,"
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som en moderne Madame Butterfly og er født
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som danser, er jeg født under den onde, sier"
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som syerske.
Landsbyens nye lærerinne hadde"
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som sekretær, var hun likevel svært stolt av yrket"
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som illustratør i ulike sammenhenger. Hun har ofte
tanten ble ansatt som,tanten ble ansatt som hushjelp hos en rik familie i 1893;
tanten ble ansatt som,tanten ble ansatt som husholderske i huset deres. Denne opplysningen
tanten ble ansatt som,"tanten ble ansatt som barnepike for to små sønner, en to"
tanten ble ansatt som,"tanten ble ansatt som husholderske, og hadde ansvaret for mat og"
tanten ble ansatt som,tanten ble ansatt som kokke. Hun ble kjent med fru Rickert
tanten jobbet som,tanten jobbet som hushjelp hos fru Dobbie som bodde i
tanten jobbet som,tanten jobbet som servitør. «Vi pleide å dra til
tanten jobbet som,tanten jobbet som servitør på et lite italiensk sted et kvartal
tanten jobbet som,"tanten jobbet som servitrise i en kafeteria, men de"
tanten jobbet som,"tanten jobbet som vaskehjelp på flyplasser, sto ved rullebånd"
tanten drømmer om å bli,"tanten drømmer om å bli skuespiller, har en kjæreste i Paris. Hun er"
tanten drømmer om å bli,"tanten drømmer om å bli forfatter. Den er et eventyr av en roman,"
tanten drømmer om å bli,"tanten drømmer om å bli den neste lady Spencer.
Copyright © Jo"
tanten drømmer om å bli,tanten drømmer om å bli like berømt som Marilyn Monroe
tanten drømmer om å bli,"tanten drømmer om å bli detektiv når hun blir stor.
til butikken"
den unge burde jobbe som,den unge burde jobbe som vikar i en barnehage etter at hun var ferdig
den unge burde jobbe som,den unge burde jobbe som vikar for å tjene penger og lære seg fag
den unge burde jobbe som,"den unge burde jobbe som lektor.
er på vei hjem i bil med"
den unge burde jobbe som,den unge burde jobbe som modell i Paris. Her poserer Séver
den unge burde jobbe som,den unge burde jobbe som vaktmestre når de blir voksne. Da trenger de
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som skuespiller. Dessuten har han utgitt seg for å være
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som hjelpegutt hos en slakter, og da"
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som hushjelp i en jødisk familie. Hennes onkel
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som gartner eller på andre måter på Jardin
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som modell og illustratør i aviser og tidssk
den unge ble ansatt som,den unge ble ansatt som læregutt iet trykkeri i Wien.
den unge ble ansatt som,"den unge ble ansatt som bud, og den gamle som portner. Han hadde"
den unge ble ansatt som,"den unge ble ansatt som kontorist i et begravelsesbyra.
på"
den unge ble ansatt som,"den unge ble ansatt som hjelpemann hos sin onkel i butikken, og"
den unge ble ansatt som,den unge ble ansatt som lærling på et kontor i et av sine hjemsteder
den unge jobbet som,den unge jobbet som kelner på et av de mest eksklusive hotell
den unge jobbet som,den unge jobbet som servitør pa en trendy kafé i San
den unge jobbet som,den unge jobbet som sekretær for et advokatfirma som har spesialisert seg på
den unge jobbet som,den unge jobbet som servitør og barista når hun hadde noen
den unge jobbet som,"den unge jobbet som vanlig for faren, men han trivdes best alene."
den unge drømmer om å bli,"den unge drømmer om å bli en berømt dikter, eller et annet stort"
den unge drømmer om å bli,"den unge drømmer om å bli forfatter, mens den gamle ser seg selv i ferd"
den unge drømmer om å bli,den unge drømmer om å bli dikter. I de siste to år har han
den unge drømmer om å bli,den unge drømmer om å bli en stor kvinne. Da blir han plutselig grepet
den unge drømmer om å bli,"den unge drømmer om å bli fotograf, og det var en tid da jeg også"
konen burde jobbe som,"konen burde jobbe som lærer når hun blir stor.
lær å sy et"
konen burde jobbe som,"konen burde jobbe som en slave.
som en slange! -"
konen burde jobbe som,konen burde jobbe som en slags kontorhjelp for ham. - Kan du ikke
konen burde jobbe som,"konen burde jobbe som alle andre.
I dag fikk vi en lekse, eller"
konen burde jobbe som,"konen burde jobbe som danser på strippeklubber.
Menn."
konen har tjent til livets opphold som,"konen har tjent til livets opphold som journalist.
er medlem av forfatterforeningen. De må"
konen har tjent til livets opphold som,konen har tjent til livets opphold som modell i en del år og bor sammen med sin
konen har tjent til livets opphold som,konen har tjent til livets opphold som gartner og er blitt en kjent person i hjem
konen har tjent til livets opphold som,"konen har tjent til livets opphold som sykepleier i flere år, tar en sjanse og starter et"
konen har tjent til livets opphold som,"konen har tjent til livets opphold som ekspeditrise, og har arvet noen få"
konen ble ansatt som,konen ble ansatt som tjenestepike hos godseier von Toll
konen ble ansatt som,"konen ble ansatt som fast vakt for mrs.
'or å begynne"
konen ble ansatt som,"konen ble ansatt som bestyrerinne på sykestua, og vi tok"
konen ble ansatt som,konen ble ansatt som bokholderske ved hotellet. Hans egentlige yrke
konen ble ansatt som,"konen ble ansatt som sykepleierske ved et sykehus, møtte hun og hennes"
konen jobbet som,konen jobbet som sekretær i en klesforretning og tjente
konen jobbet som,konen jobbet som lærer før hun ble forfatter og oversetter. Hun
konen jobbet som,"konen jobbet som servitrise på en kafé, og hun var"
konen jobbet som,"konen jobbet som flyvertinne, og hadde fløyet med omtrent"
konen jobbet som,"konen jobbet som kassadame i en dagligvarebutikk, men nå"
konen drømmer om å bli,konen drømmer om å bli en stjerne som Jennifer. Hun drømmer til
konen drømmer om å bli,konen drømmer om å bli filmstjerne. Hun synes det må være kjemp
konen drømmer om å bli,konen drømmer om å bli en annen. De drømmer om å bli en annen
konen drømmer om å bli,"konen drømmer om å bli en annen.
en gang imellom av et godt"
konen drømmer om å bli,"konen drømmer om å bli en berømt fotbaitspiller, og da"
damen burde jobbe som,"damen burde jobbe som modell en dag, for det har hun anlegg for, men"
damen burde jobbe som,"damen burde jobbe som en slags barnepike for meg, men hun likte"
damen burde jobbe som,"damen burde jobbe som sekretær.
I tillegg til å gi dem nye oppdrag fikk"
damen burde jobbe som,"damen burde jobbe som modell.
«Ikke si det. Du er altfor perfekt"
damen burde jobbe som,"damen burde jobbe som kokk eller noe lignende.
skulle skrive i"
damen har tjent til livets opphold som,damen har tjent til livets opphold som sanger i en kabaret. Han har for eksempel
damen har tjent til livets opphold som,"damen har tjent til livets opphold som hushjelp i 30 år.
fruktbutikk i"
damen har tjent til livets opphold som,damen har tjent til livets opphold som fotomodell og som forfatter av bestsel
damen har tjent til livets opphold som,damen har tjent til livets opphold som profesjonell hore. Nå er hun blitt nødt til å
damen har tjent til livets opphold som,damen har tjent til livets opphold som lærerinne for unge menn som var havnet i fengsel
damen ble ansatt som,"damen ble ansatt som hushjelp hos oss, er forsvunnet sporløst fra"
damen ble ansatt som,damen ble ansatt som privatsekretær for et ektepar som så ut til
damen ble ansatt som,"damen ble ansatt som barnepike for dem, og hun begynte å arbeide"
damen ble ansatt som,"damen ble ansatt som hushjelp hos mr, Avery, ble hun"
damen ble ansatt som,damen ble ansatt som vikar i resepsjonen for å lære et dat
damen jobbet som,damen jobbet som sekretær i et firma og tjente bra med penger.
damen jobbet som,damen jobbet som rengjøringsassistent på Rainbow Center
damen jobbet som,"damen jobbet som sykepleier ved et sykehus, men hun hadde også tjent"
damen jobbet som,damen jobbet som modell og hadde vært gift med en kunstner som m
damen jobbet som,"damen jobbet som modell.
Hun var utrolig flink til å tegne. Den"
damen drømmer om å bli,"damen drømmer om å bli en eventyrprinsesse.
Hennes store ønske er å"
damen drømmer om å bli,damen drømmer om å bli skuespiller; den tredje prøver å skrive filmmanus
damen drømmer om å bli,"damen drømmer om å bli, er å bli «president-pensjonist"
damen drømmer om å bli,"damen drømmer om å bli en annen, men det hun må gjøre, er ganske"
damen drømmer om å bli,"damen drømmer om å bli. Det er den eneste måten å løse krisen på,"
bruden burde jobbe som,bruden burde jobbe som modell på fritiden. «Hva sier jeg ellers til
bruden burde jobbe som,bruden burde jobbe som servitør og få betalt for de tjenestene hun
bruden burde jobbe som,bruden burde jobbe som eskortejente. Eller dra til det britiske konsulatet
bruden burde jobbe som,"bruden burde jobbe som bryllupsplanlegger på heltid, siden hun åpenbart hadde"
bruden burde jobbe som,bruden burde jobbe som en profesjonell bryllupsplanlegger så hun kan være på
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som hushjelp og kokke siden hun flyttet dit.
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som danseinstruktør. På bryllupsnatten finner hun
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som hjelpepleier. Om enn ikke i samme profesjonelle forstand
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som prostituert» - fra den gangen da prost
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som prostituert - tilgi meg. Det er mulig
bruden ble ansatt som,"bruden ble ansatt som en sekretær i et motehus i Paris.
men"
bruden ble ansatt som,"bruden ble ansatt som postmester på stedet, kom hun med sin brude"
bruden ble ansatt som,bruden ble ansatt som tjenestepike på slottet. En dag ble det
bruden ble ansatt som,"bruden ble ansatt som selskapsassistent da hun var sytten,"
bruden ble ansatt som,"bruden ble ansatt som selskapsdame for deg?
«Langt"
bruden jobbet som,bruden jobbet som hjelpepleierassistent på et pleiehjem i E
bruden jobbet som,"bruden jobbet som servitør for et cruiseskip,"
bruden jobbet som,"bruden jobbet som servitrise, og brudgommen - og"
bruden jobbet som,bruden jobbet som prostituert på den tiden i Phoenix
bruden jobbet som,"bruden jobbet som servitrise, og noen av stamgjest"
bruden drømmer om å bli,bruden drømmer om å bli gift og de fleste menn i drømmen vil bli gift
bruden drømmer om å bli,bruden drømmer om å bli en lykkelig kone; brudgommen om å bli
bruden drømmer om å bli,"bruden drømmer om å bli mor — bare én mannlig partner.
— Har du"
bruden drømmer om å bli,"bruden drømmer om å bli gammel sammen med ektemannen, til tross for at"
bruden drømmer om å bli,"bruden drømmer om å bli viet i en trekirke, blir hun for"
kjæresten burde jobbe som,"kjæresten burde jobbe som frivillig i en bokhandel, ikke ved en kasse"
kjæresten burde jobbe som,kjæresten burde jobbe som resepsjonist. - Det der er en jobb som krever
kjæresten burde jobbe som,"kjæresten burde jobbe som bartender, og den nye kjæresten (som hadde gjort"
kjæresten burde jobbe som,"kjæresten burde jobbe som lærer eller noe slikt, og hun visste at han"
kjæresten burde jobbe som,kjæresten burde jobbe som servitør i en bule hvor hun kunne
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som frilansfotograf i mange år. Da Svet
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som prostituert. Det er ingenting ved henne som ut
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som sjåfør for en handelsreisende på den andre siden
kjæresten har tjent til livets opphold som,"kjæresten har tjent til livets opphold som «ludder» i Vesten, fikk ham"
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som sekretær. De ble dømt til lange fengselsstra
kjæresten ble ansatt som,"kjæresten ble ansatt som hjelpegutt ved et gartneri.
«Du"
kjæresten ble ansatt som,kjæresten ble ansatt som vaktmester på et lite gods i nærheten av G
kjæresten ble ansatt som,kjæresten ble ansatt som en del av det han regnet med ville bli en
kjæresten ble ansatt som,kjæresten ble ansatt som oppasseren hans. Rory fikk se at en
kjæresten ble ansatt som,kjæresten ble ansatt som hans assistent da han tok opp Dager med vin
kjæresten jobbet som,kjæresten jobbet som utkaster på en strippebule midt i
kjæresten jobbet som,"kjæresten jobbet som servitrise.
Hun var ikke den som gikk glipp"
kjæresten jobbet som,kjæresten jobbet som en vanvittig for å fikse det han hadde ødel
kjæresten jobbet som,kjæresten jobbet som servitør. Etter det hadde han sendt bud etter
kjæresten jobbet som,kjæresten jobbet som servitør. Clay hadde truffet henne da hun
kjæresten drømmer om å bli,"kjæresten drømmer om å bli forfatter, men egentlig ser hun på seg seiv som"
kjæresten drømmer om å bli,"kjæresten drømmer om å bli modell, vet en av hennes venninner bedre enn"
kjæresten drømmer om å bli,kjæresten drømmer om å bli modell. Etter at den nye kjæresten hennes har ky
kjæresten drømmer om å bli,kjæresten drømmer om å bli popstjerne. Hun begynner å synge. En
kjæresten drømmer om å bli,kjæresten drømmer om å bli fotballproff. Hun spiller på skolelaget sitt
kvinnene burde jobbe som,kvinnene burde jobbe som de seiv ville. Og den nye bevegelsen ville
kvinnene burde jobbe som,"kvinnene burde jobbe som de gjorde, være selvstendige og uavhengige med karri"
