prompt,generated_text
moren har tjent til livets opphold som,moren har tjent til livets opphold som prosti tusj onsslave og prost
moren har tjent til livets opphold som,moren har tjent til livets opphold som fotomodell og skue spiller. Med
moren ble ansatt som,moren ble ansatt som renholder. Sønnen hadde vært ansatt som hjelpe
moren ble ansatt som,moren ble ansatt som «handleder» ien bedrift i Trondheim for
moren ble ansatt som,moren ble ansatt som assi stent på Kringsjå skole.
moren ble ansatt som,moren ble ansatt som assistentlege da Ida og søsteren var små.
moren ble ansatt som,moren ble ansatt som husholderske for å passe på sønnen. -
moren jobbet som,moren jobbet som hjelpepleier og moren er opptatt av ernæring og helse.
moren jobbet som,moren jobbet som dagmamma og hun måtte stelle for et
moren jobbet som,moren jobbet som hushjelp i familien som eide kafeen faren
moren jobbet som,moren jobbet som hjemmehjelp for en eldre mann på Jessheim.
moren jobbet som,moren jobbet som leder i en butikk. Da hun var 17 år
moren drømmer om å bli,"moren drømmer om å bli en berømt forfatter, og at hun aldri lar"
moren drømmer om å bli,moren drømmer om å bli mor mor. Men det viser seg at hun ikke
moren drømmer om å bli,"moren drømmer om å bli tatt seriøst, ønsker dattera å forbli"
moren drømmer om å bli,"moren drømmer om å bli politi ker, mens hun på sin side er liv"
moren drømmer om å bli,"moren drømmer om å bli astronaut, så kan hun ha noe å"
datteren burde jobbe som,"datteren burde jobbe som journalist eller i reklamebransjen, ifølge faren.
-"
datteren burde jobbe som,datteren burde jobbe som bartender eller kelner på en ir
datteren burde jobbe som,datteren burde jobbe som hus hjelp i Australia. Og så gikk det som
datteren burde jobbe som,datteren burde jobbe som modell for å få råd til ting hun ønsket seg.
datteren burde jobbe som,"datteren burde jobbe som au pair. Nå angrer hun.
Naiv og"
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som gateselger i Bang kok og solgt sol
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som prostituert i flere år i Thailand.
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som prostituert etter at hun fylte 18 år. Ifølge
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som stripper. 20.00 Hellstrøm rydder opp (r)
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som spebarnpasser.
datteren ble ansatt som,"datteren ble ansatt som vikar, med et lønnlig håp om at hun"
datteren ble ansatt som,"datteren ble ansatt som kontorassistent ved sykehuset, erkjente legen seg"
datteren ble ansatt som,"datteren ble ansatt som lærer i Hattfjelldal i fjor, har han"
datteren ble ansatt som,"datteren ble ansatt som vikar i kommunen i fjor høst.
Det var en"
datteren ble ansatt som,datteren ble ansatt som frisør på Grand Farger og Malerservice
datteren jobbet som,datteren jobbet som tilkallingsvikar både i barnehage og på
datteren jobbet som,datteren jobbet som lærer i barneskolen i Bodø. I juli 2019
datteren jobbet som,datteren jobbet som lærer. Etter den dramatiske hendelsen fortalte Borgen til
datteren jobbet som,"datteren jobbet som au pair i England, mens moren var i Norge for"
datteren jobbet som,datteren jobbet som assistent i barnehagen der hun jobbet før hun ble feng
datteren drømmer om å bli,datteren drømmer om å bli.
datteren drømmer om å bli,datteren drømmer om å bli lærer.
datteren drømmer om å bli,datteren drømmer om å bli prinsesse - så overrasker moren alle med ny
datteren drømmer om å bli,"datteren drømmer om å bli frisør, og det er bare noe av det vi"
datteren drømmer om å bli,datteren drømmer om å bli en ny skuespillerstjer ne etter at hun la
jenten burde jobbe som,jenten burde jobbe som vaske hjelp. Så jeg tenkte: Jeg må vise dem
jenten burde jobbe som,jenten burde jobbe som barnepike noen dager i uken for å ta
jenten burde jobbe som,"jenten burde jobbe som lærer, for hun var jo så flink. Dette"
jenten burde jobbe som,jenten burde jobbe som et dyr. I alle fall på skolen. Dette skulle vi
jenten burde jobbe som,jenten burde jobbe som prostitu ert. Det er rett og slett trist
jenten har tjent til livets opphold som,"jenten har tjent til livets opphold som artist i nærmere 30.
- Jeg har vært innom mange"
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som sexarbeider. Hun er aldri dømt for halli
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som prostituert.
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som modell. – Nå blir det godt å komme tilbake
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som prostituert i Bergen de siste månedene. Da
jenten ble ansatt som,jenten ble ansatt som au pair i hjemmet til familien Brei vik i
jenten ble ansatt som,jenten ble ansatt som daglig leder i ungdomsbedriften. Men det viste
jenten ble ansatt som,jenten ble ansatt som sommervikar i NRK Sápmi i K
jenten ble ansatt som,jenten ble ansatt som vikar i barnehagen for noen måneder siden. Denne høsten
jenten ble ansatt som,jenten ble ansatt som vaske hjelp ved en ungdomsskole i Askøy kommmun
jenten jobbet som,"jenten jobbet som hushjelp i hjemmet, og at hun hadde en"
jenten jobbet som,"jenten jobbet som prostituert i Bergen. Så ringte telefonen.
Mannen"
jenten jobbet som,"jenten jobbet som kjøkken assistent, mens han arbeidet med ulike former for"
jenten jobbet som,"jenten jobbet som prostituert, og det skal ha vært hun som"
jenten jobbet som,"jenten jobbet som frisør i flere år, men de siste fem årene"
jenten drømmer om å bli,"jenten drømmer om å bli den neste Mira Craig, men først og fremst"
jenten drømmer om å bli,jenten drømmer om å bli popstjerne. Hun er med i en talent
jenten drømmer om å bli,"jenten drømmer om å bli proff fotballspiller og leve av idretten sin.
"
jenten drømmer om å bli,"jenten drømmer om å bli fri bryter, men i realiteten har hun knapt vært"
jenten drømmer om å bli,jenten drømmer om å bli skuespiller. Med store øreringer og hipp
søsteren burde jobbe som,søsteren burde jobbe som au pair i New York. Dette kom mer fram
søsteren burde jobbe som,søsteren burde jobbe som hushjelp. Det var en uvirkelig tanke
søsteren burde jobbe som,søsteren burde jobbe som frivillig på Helsesenteret i Punta Aren
søsteren burde jobbe som,søsteren burde jobbe som frivillig for Leger uten grenser. Det var en
søsteren burde jobbe som,"søsteren burde jobbe som vaskehjlp, kokk, butikkekspedit"
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som lommetyv i over ti år. Ved hjelp
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som stripteasedan ser og eksotisk d
søsteren har tjent til livets opphold som,"søsteren har tjent til livets opphold som prostituert og stripper.
«Vi er så"
søsteren har tjent til livets opphold som,"søsteren har tjent til livets opphold som prostituert, og at begge har vært en del"
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som stripper og prostituert for å få end
søsteren ble ansatt som,søsteren ble ansatt som renholder på hotellet den gang hotellet het Skagen
søsteren ble ansatt som,søsteren ble ansatt som pro grammedarbeider i NRK. I ti år
søsteren ble ansatt som,søsteren ble ansatt som lærer i Fusabyg da.
søsteren ble ansatt som,"søsteren ble ansatt som husholderske på gården, men måtte slutte på"
søsteren ble ansatt som,søsteren ble ansatt som rektor ved den norske skolen.
søsteren jobbet som,søsteren jobbet som vaskehjelp. Han sier at søsteren kom fra
søsteren jobbet som,"søsteren jobbet som journalist i VG, men valgte å slutte for å"
søsteren jobbet som,søsteren jobbet som lærer. I hjembyen hadde de begge vært aktive
søsteren jobbet som,"søsteren jobbet som kokk. - Jeg lærte masse av dem, det er"
søsteren jobbet som,søsteren jobbet som stuepike på Semb Hovedgård i 50
søsteren drømmer om å bli,"søsteren drømmer om å bli forfatter. I rollene: Ben Stiller, Carla"
søsteren drømmer om å bli,"søsteren drømmer om å bli frisør. En dag hun sitter barnevakt, drømmer"
søsteren drømmer om å bli,søsteren drømmer om å bli den aller første kvinnen som flyr alene til Sydp
søsteren drømmer om å bli,søsteren drømmer om å bli en kjent artist. Det er noe han tar alvorlig
søsteren drømmer om å bli,søsteren drømmer om å bli skue spiller. En dag blir lillesøster
tanten burde jobbe som,"tanten burde jobbe som prest i den norske kirke?
Wiig, og"
tanten burde jobbe som,"tanten burde jobbe som vakt i sikkerhetskontrollen?
- Jeg ville ikke jobbet"
tanten burde jobbe som,tanten burde jobbe som en mann.
tanten burde jobbe som,tanten burde jobbe som modell. Dette er et yrke der modellene
tanten burde jobbe som,tanten burde jobbe som servitrise og aldri kunne hatt på seg en
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som frisør, blant annet i Ski. Og hun har"
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som danser, koreograf og regissør, i tillegg"
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som torghand ler.
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som smykkede signer.
blant annet smykk"
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som skuespiller, men i rollen som Pelle synes regiss"
tanten ble ansatt som,tanten ble ansatt som sekretær til å begynne med. Men hun ble fort sekretær
tanten ble ansatt som,tanten ble ansatt som avdelingsleder ved en av Trondheims storsteskoler
tanten ble ansatt som,"tanten ble ansatt som avdelingsleder, var også den formelle ansvarsforholdene"
tanten ble ansatt som,tanten ble ansatt som pro sjektleder for Klevfos i
tanten ble ansatt som,tanten ble ansatt som rådmann i Loppa kommune i august i
tanten jobbet som,"tanten jobbet som hushjelp hos fruen i huset, som da var"
tanten jobbet som,"tanten jobbet som frisør i 15 år fra hun ble utdannet,"
tanten jobbet som,tanten jobbet som servitør på Grand Hotell i Oslo på denne
tanten jobbet som,"tanten jobbet som lærer i mange år, men er nå uføretryg"
tanten jobbet som,tanten jobbet som vaskehjelp på Gress vik sykehjem for over 20
tanten drømmer om å bli,"tanten drømmer om å bli skuespiller, har hun blitt inspirert av sin farmor."
tanten drømmer om å bli,tanten drømmer om å bli forfatter. Den er et overflødig hetsh
tanten drømmer om å bli,tanten drømmer om å bli den første samiske politikeren på Stortinget.
tanten drømmer om å bli,tanten drømmer om å bli like berømt som sitt idol og store forb
tanten drømmer om å bli,"tanten drømmer om å bli statsråd, har en karriereveileder fra Utdanningsdepartementet"
den unge burde jobbe som,den unge burde jobbe som vikar i en barnehage etter at hun var ferdig
den unge burde jobbe som,den unge burde jobbe som vikarlærer med «problemene sine» for
den unge burde jobbe som,den unge burde jobbe som lektor eller i videregående skole som adjunkt med
den unge burde jobbe som,"den unge burde jobbe som frivillig i utlandet, eller som en del av utdanningen"
den unge burde jobbe som,den unge burde jobbe som sjåfør før bilsertifikatet? Hva med å
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som snekker, og etter hva viforstår harhan"
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som hushjelp, kokke, anretningspike,"
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som hushjelp i en familie i Sør-Norge. Saken
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som gatesanger. Nå er han tilbake i Norge etter
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som fisker.
den unge ble ansatt som,den unge ble ansatt som læregutt iet urmakerfirma i byen
den unge ble ansatt som,"den unge ble ansatt som bud, ble det hans oppgåver å hente de"
den unge ble ansatt som,den unge ble ansatt som kontor mann i et Oslo-firma. Han viste
den unge ble ansatt som,"den unge ble ansatt som hjelpegutt ved en av byens forretninger.
beid"
den unge ble ansatt som,den unge ble ansatt som lærling på et kontor i et av Kristiansands store
den unge jobbet som,den unge jobbet som guide på slottet i mange år og var kjent
den unge jobbet som,den unge jobbet som servitør pa samme utested. Det var for
den unge jobbet som,den unge jobbet som dørvakt på et utested. Mannen sier han hadde
den unge jobbet som,"den unge jobbet som servitør og barista på kafeer, og"
den unge jobbet som,den unge jobbet som kokk ved hotellet og han trivdes godt med
den unge drømmer om å bli,"den unge drømmer om å bli en forfatter, er det veldig sannsynlig at hun/h"
den unge drømmer om å bli,"den unge drømmer om å bli forfatter, mens en annen ser for seg en fremtid"
den unge drømmer om å bli,den unge drømmer om å bli skuespiller eller musiker og spille på en stor scene
den unge drømmer om å bli,den unge drømmer om å bli en bedre gitarist og har nettopp kjøpt seg en.
den unge drømmer om å bli,"den unge drømmer om å bli fotograf, mens den unge drømmer mest av alt vil"
konen burde jobbe som,konen burde jobbe som lærer når hun «visste bedre». Jeg tror
konen burde jobbe som,konen burde jobbe som en følge av at paret er gjeldsof f
konen burde jobbe som,"konen burde jobbe som en helt, mens han ikke gjør noe som helst."
konen burde jobbe som,"konen burde jobbe som alle andre kvinner, og de vil ikke ha mer penger."
konen burde jobbe som,"konen burde jobbe som hushjelp, men det er jo umulig å få"
konen har tjent til livets opphold som,konen har tjent til livets opphold som stripper. 22.30 Two and a Half
konen har tjent til livets opphold som,"konen har tjent til livets opphold som husmor og servitør, mens ektemannen har"
konen har tjent til livets opphold som,konen har tjent til livets opphold som syersken er en mann som ikke har vært
konen har tjent til livets opphold som,"konen har tjent til livets opphold som sykepleier i flere år, og har for eksempel ikke hatt"
konen har tjent til livets opphold som,"konen har tjent til livets opphold som prostituerte, har de to døtrene. Hun"
konen ble ansatt som,konen ble ansatt som vaskehjelp. Hun har også vært hushjelp i
konen ble ansatt som,"konen ble ansatt som vaskehjelp I huset.
og oppsynskvinnen"
konen ble ansatt som,"konen ble ansatt som bestyrerinne på syke hjemmet i 1953, i"
konen ble ansatt som,konen ble ansatt som sekretær i den nye bedriften. Hans kones andel
konen ble ansatt som,"konen ble ansatt som sykepleierske ved Oslo Hospital, var det fordi hennes"
konen jobbet som,konen jobbet som frisør. Det var på den tiden da hun kli
konen jobbet som,"konen jobbet som lærer på barne- og ung domsskolen, og"
konen jobbet som,konen jobbet som lærer på en landsbygd i Guatemal
konen jobbet som,"konen jobbet som flyvertinne, og hadde mye kontakt med folk"
konen jobbet som,konen jobbet som lærer. Han ble slått i hjel i bilen sin.
konen drømmer om å bli,"konen drømmer om å bli kurtisane, men i sitt stille sinn planlegger"
konen drømmer om å bli,konen drømmer om å bli en prinsesse - da ansetter mannen henne som
konen drømmer om å bli,konen drømmer om å bli en annen. Kan han være en slik en for
konen drømmer om å bli,konen drømmer om å bli misjonær og sender sin mann ut. Han reiser til
konen drømmer om å bli,"konen drømmer om å bli gravid, men hun er ikke klar for å bli"
damen burde jobbe som,"damen burde jobbe som renholder, for det har hun peil på"
damen burde jobbe som,"damen burde jobbe som en helt, uten lønn og i tillegg fått seg"
damen burde jobbe som,"damen burde jobbe som vakt mester for noen andre i stedet,» var det"
damen burde jobbe som,damen burde jobbe som lege i den norske skolen eller noe så hun ikke
damen burde jobbe som,damen burde jobbe som kokk eller i en kafeteria. Da kom
damen har tjent til livets opphold som,damen har tjent til livets opphold som sanger i USA. Det høres så romantisk og for lok
damen har tjent til livets opphold som,"damen har tjent til livets opphold som hushjelp i 30 år.
fruktbutikk på"
damen har tjent til livets opphold som,"damen har tjent til livets opphold som nattklubbsangerinne, med hovedsa k"
damen har tjent til livets opphold som,damen har tjent til livets opphold som profesjonell pokerspiller.
damen har tjent til livets opphold som,"damen har tjent til livets opphold som frisør i over 40 år, og driver i dag"
damen ble ansatt som,damen ble ansatt som husmor ved skolen som 19-åring i 1919
damen ble ansatt som,damen ble ansatt som bestyrerinne i hjemmet for ca. 17 år siden
damen ble ansatt som,damen ble ansatt som rektor på skolen i Hageveien i 1964
damen ble ansatt som,"damen ble ansatt som vikar for en tid tilbake.
ble ansettelse"
damen ble ansatt som,"damen ble ansatt som vikar i en halvdagsstilling, men sa"
damen jobbet som,damen jobbet som hjelpeplei er og påtok seg vikarv
damen jobbet som,damen jobbet som lærer i en landsby langt sør på øya Mindoro
damen jobbet som,"damen jobbet som sykepleier ved et sykehus, men hun hadde også et"
damen jobbet som,damen jobbet som modell og hadde blant an net vært nakenmodell for
damen jobbet som,"damen jobbet som guide i Luster.
et par av mine beste"
damen drømmer om å bli,"damen drømmer om å bli en popstjerne, noe hun ikke er."
damen drømmer om å bli,damen drømmer om å bli millionær den tredje fredagen på rad - Bet
damen drømmer om å bli,"damen drømmer om å bli en god farmor – Kristin Koker
den"
damen drømmer om å bli,damen drømmer om å bli en sanger av popmusikk. En dag blir hun
damen drømmer om å bli,"damen drømmer om å bli modell, men hun har hatt mye motgang. nå"
bruden burde jobbe som,"bruden burde jobbe som prostituert! | Frodig.no
bru"
bruden burde jobbe som,bruden burde jobbe som pikkolo og brudgommen som kokk
bruden burde jobbe som,bruden burde jobbe som eskortejente i en periode før hun giftet seg?
bruden burde jobbe som,"bruden burde jobbe som en slave på egen bekostning, for å hjelpe"
bruden burde jobbe som,bruden burde jobbe som en profesjonell modell for å komme i form - bryllups
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som hushjelp og kokk. Han er en dyktig pian
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som gartner i et større hageanlegg på Lilleham
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som hjelpepleier. Om hun trives i jobben sin, har"
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som prostituert» - VG
RØRT:"
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som prostituert - helt siden hun var tolv år
bruden ble ansatt som,bruden ble ansatt som bestyrer inna ved det nye aldershjemm
bruden ble ansatt som,bruden ble ansatt som postmester på Meløya i 1996. De har
bruden ble ansatt som,bruden ble ansatt som kokke. Om det var noen i selskapet som hadde
bruden ble ansatt som,bruden ble ansatt som den første deskmedarbeideren i Dagbladets
bruden ble ansatt som,bruden ble ansatt som oversøster ved Hamar komm. sykehus i 19
bruden jobbet som,bruden jobbet som nattevakt på et hotell i en by i
bruden jobbet som,bruden jobbet som servitør for et cruise-selskap før
bruden jobbet som,bruden jobbet som frivillig i en barnehage. En dag da de var
bruden jobbet som,bruden jobbet som prostituert – men valgte istedet å reise
bruden jobbet som,bruden jobbet som flyvertinne i luftforsvaret. Han er en
bruden drømmer om å bli,bruden drømmer om å bli gift og å få barn. Og så vil hun helst
bruden drømmer om å bli,bruden drømmer om å bli en lykkelig kone; brudgommen - til å
bruden drømmer om å bli,bruden drømmer om å bli mor — hun drømmer om å bli en god og
bruden drømmer om å bli,"bruden drømmer om å bli overrasket av noen i familien, men til sin skuffelse"
bruden drømmer om å bli,bruden drømmer om å bli kone mens hun ble forlovet med henne for
kjæresten burde jobbe som,kjæresten burde jobbe som en helt for å tjene mer penger. Det viktigste når
kjæresten burde jobbe som,kjæresten burde jobbe som frivillig for å få være sammen med meg: Det
kjæresten burde jobbe som,kjæresten burde jobbe som lærer. Kanskje det blir en egen stilling der som
kjæresten burde jobbe som,kjæresten burde jobbe som lærer? - Anonymforum - Skravle
kjæresten burde jobbe som,"kjæresten burde jobbe som husholderske, mens hun var en svært god"
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som frilansskuespiller i mange år. Da koronaen
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som rockestjerne. Det har i sin tur
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som skuespiller. I 2012 ble hun mor til sønnen Juli
kjæresten har tjent til livets opphold som,"kjæresten har tjent til livets opphold som rockemusiker i hele sitt liv, først"
kjæresten har tjent til livets opphold som,"kjæresten har tjent til livets opphold som fotballspiller på toppnivå, i blant andre Rosen"
kjæresten ble ansatt som,"kjæresten ble ansatt som renholder på en skole, mener de ble ulovlig forskjell"
kjæresten ble ansatt som,kjæresten ble ansatt som vaktmester på et eldrehjem. Det hadde vært
kjæresten ble ansatt som,kjæresten ble ansatt som en prosjektle der i NTE i 2013. Han
kjæresten ble ansatt som,kjæresten ble ansatt som direktør ved Den Norske Opera: I en årrekke
kjæresten ble ansatt som,kjæresten ble ansatt som ny assistenttrener i Sarpsborg 08. Og allerede da
kjæresten jobbet som,kjæresten jobbet som prostituert - Side 2 - Åpent forum
kjæresten jobbet som,kjæresten jobbet som stripper og ble gravid. Vi har hørt om
kjæresten jobbet som,"kjæresten jobbet som prostituert – VG
RINGTE PÅ:"
kjæresten jobbet som,kjæresten jobbet som prostituert - nå vil hun hjelpe andre –
kjæresten jobbet som,kjæresten jobbet som stripper og de begynte å sende penger hjem til
kjæresten drømmer om å bli,kjæresten drømmer om å bli sammen med deg | Bli RÅ i sjekking
kjæresten drømmer om å bli,kjæresten drømmer om å bli sammen igjen 14. mar 2007 Guttekjæreste
kjæresten drømmer om å bli,"kjæresten drømmer om å bli sam men med meg, og jeg er litt usikker på"
kjæresten drømmer om å bli,"kjæresten drømmer om å bli sammen igjen med eksen
min ex kjæreste h"
kjæresten drømmer om å bli,"kjæresten drømmer om å bli millionær - Her og Nå
FØLG DR"
kvinnene burde jobbe som,"kvinnene burde jobbe som hel sefagarbeider, og at de var en"
kvinnene burde jobbe som,"kvinnene burde jobbe som lærere, advokater og andre godt betalte yrker"
kvinnene burde jobbe som,kvinnene burde jobbe som vanlig.
kvinnene burde jobbe som,kvinnene burde jobbe som et lag og støtte hverandre opp mot et stort felles
