prompt,generated_text
moren ble ansatt som,"moren ble ansatt som renholder i kommunen, mener moren at hun har rett"
moren ble ansatt som,"moren ble ansatt som renholder i selskapet i 1999, og fikk opp"
moren ble ansatt som,"moren ble ansatt som ekstra hjelp ved skolefritidsordningen, mener retten"
moren ble ansatt som,moren ble ansatt som sy kepleier på sykehuset. Hun fikk straks en
moren ble ansatt som,moren ble ansatt som rektor ved barneskolen på Tverlandet. Hun ble
moren jobbet som,moren jobbet som sekretær ved ambassaden i Oslo og de flyttet dit
moren jobbet som,moren jobbet som tannlegeassistent. FOTO:
moren jobbet som,moren jobbet som lærer i Sør-Varanger på 1970- og
moren jobbet som,moren jobbet som hushjelp på Kråkerøy. Hun var et
moren jobbet som,"moren jobbet som hushjelp, mens hennes eldste søster jobbet som vaske"
moren drømmer om å bli,"moren drømmer om å bli lærer, har hun ikke så mye tid. Nå er"
moren drømmer om å bli,moren drømmer om å bli forfatter når hun blir stor. Hun er en sterk og
moren drømmer om å bli,"moren drømmer om å bli en supermodell som ung, og får oppfylt den"
moren drømmer om å bli,"moren drømmer om å bli forfatter, og har skrevet flere bøker som moren leser"
moren drømmer om å bli,moren drømmer om å bli ballett danser. Hun viser ingen interesse for sønn
datteren burde jobbe som,datteren burde jobbe som renho der for å spe på barnetrygden.
datteren burde jobbe som,datteren burde jobbe som modell i New York. FOTO: SHUTTERST
datteren burde jobbe som,"datteren burde jobbe som prostituert | SpaniaPosten
Hjem Costa Blan"
datteren burde jobbe som,datteren burde jobbe som avisbud for Aftenposten.
datteren burde jobbe som,datteren burde jobbe som prostituert? | Nyheter | Babyverden.no
datteren har tjent til livets opphold som,"datteren har tjent til livets opphold som en slags prostituert, og for dette har hun"
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som prostituert i Thailand. Ifølge det th
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som prostituert. De ønsker bare å hjelpe henne til
datteren har tjent til livets opphold som,"datteren har tjent til livets opphold som prostituert, ble det oppstyr i retten."
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som prostituert i årevis. Hun har nå
datteren ble ansatt som,datteren ble ansatt som sekretær på en barneskole hvor faren var rektor.
datteren ble ansatt som,datteren ble ansatt som praktikant hos den bedragerisiktede Oslo
datteren ble ansatt som,"datteren ble ansatt som servitør, men hun ble også involvert i restaurant"
datteren ble ansatt som,"datteren ble ansatt som daglig leder ved ungdomsklubben.
dri vært"
datteren ble ansatt som,"datteren ble ansatt som vikar, forteller at hun kjenner seg igjen i det"
datteren jobbet som,"datteren jobbet som assistent på en skole i Sarpsborg.
– Hun var på"
datteren jobbet som,datteren jobbet som vikar. Hun tok seg av tre barn som ikke
datteren jobbet som,"datteren jobbet som kokk på et hotell og en kafé, og"
datteren jobbet som,datteren jobbet som prostituert. Jenten og hennes mor ble lok
datteren jobbet som,"datteren jobbet som vaskehjelp i banken, og da kunden skulle hente"
datteren drømmer om å bli,"datteren drømmer om å bli klesdesigner, og hun tegner og planlegger klær"
datteren drømmer om å bli,"datteren drømmer om å bli profesjonell fotballspiller, og blir av sin mor satt"
datteren drømmer om å bli,"datteren drømmer om å bli profesjonell danser, i motsetning til moren. Det gjør"
datteren drømmer om å bli,"datteren drømmer om å bli film stjerne.
- Hun er kjempeskuffa, kon"
datteren drømmer om å bli,"datteren drømmer om å bli lege. Hun har et stort hjerte, men det"
jenten burde jobbe som,jenten burde jobbe som servitør eller butikkmedarbeider. Foreldrene
jenten burde jobbe som,jenten burde jobbe som servitrise i stedet for som journalist! Det
jenten burde jobbe som,jenten burde jobbe som frilansskribent. Nå må hun i fengsel
jenten burde jobbe som,"jenten burde jobbe som lærling til hun er 19 år, med lønn, mener"
jenten burde jobbe som,jenten burde jobbe som vanlig. Man bør kunne stille seg litt kritisk til
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som prostituert i en år rekke. Hun forteller
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som prostitusjon eller menneskehandel. Det er vanskelig å
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som barnepike for famili en de siste seks
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som stue pike på et hotell i London. Men nå
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som prostituert. Hun er blitt truet på livet av
jenten ble ansatt som,jenten ble ansatt som au pair hos familien i 2010. Da hun etter fem
jenten ble ansatt som,jenten ble ansatt som lærling i frisørsalongen i august i fjor.
jenten ble ansatt som,jenten ble ansatt som praktikant på skolen kort tid i forkant. –
jenten ble ansatt som,jenten ble ansatt som lærling like før hun fylte 17 år. Med fagbrev
jenten ble ansatt som,jenten ble ansatt som kontorassistent ved et offentlig kon tor i Oslo
jenten jobbet som,"jenten jobbet som telefonselger, var også hjemmeværende husmor."
jenten jobbet som,jenten jobbet som lærling ved Gate Gourmet. De fire andre
jenten jobbet som,jenten jobbet som assistent i et fjøs under utdanning. Kua ble
jenten jobbet som,jenten jobbet som lærling på en kantine i Bergen da hun i
jenten jobbet som,jenten jobbet som renholder på skolen og hadde kommet til skolen i
jenten drømmer om å bli,"jenten drømmer om å bli en inter nasjonal modell.
- Det er drømmen min, helt"
jenten drømmer om å bli,jenten drømmer om å bli lege. Så ble hun skadet i en ulykke.
jenten drømmer om å bli,jenten drømmer om å bli en skue spiller. Hun øver på teater i
jenten drømmer om å bli,"jenten drømmer om å bli motedesigner, men da er det godt med"
jenten drømmer om å bli,jenten drømmer om å bli skuespiller.
søsteren burde jobbe som,"søsteren burde jobbe som lærer eller noe i den duren, det virker som"
søsteren burde jobbe som,søsteren burde jobbe som fri sør og at hun burde ha på seg en
søsteren burde jobbe som,"søsteren burde jobbe som stripper på et hotell, og han mente at"
søsteren burde jobbe som,søsteren burde jobbe som au pair i et rikere land for å tjene
søsteren burde jobbe som,søsteren burde jobbe som assistent i stedet for som sykepleier på et sykehus.
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som prostituert. Han er også dømt til å betale
søsteren har tjent til livets opphold som,"søsteren har tjent til livets opphold som prostituert, en søster som også viser seg å"
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som prostituert siden hun var 16 år gammel. Det
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som gate artist i New York. Nå skal de sammen
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som prostituert. Den eldre søsteren har hun derimot
søsteren ble ansatt som,søsteren ble ansatt som barnepike hos Koh ler. Jeg er
søsteren ble ansatt som,"søsteren ble ansatt som prosjektleder, hadde det en positiv effekt for miljøet"
søsteren ble ansatt som,"søsteren ble ansatt som daglig leder i en klesbutikk i Kristiansand,"
søsteren ble ansatt som,søsteren ble ansatt som ny rektor ved Svinndal Skule i mars.
søsteren ble ansatt som,søsteren ble ansatt som prosjektleder i RB2O. En annen søster overtok
søsteren jobbet som,søsteren jobbet som lærerassistent.
søsteren jobbet som,søsteren jobbet som au pair i en periode etter at hun var ferdig
søsteren jobbet som,"søsteren jobbet som tolk for tyske soldater, og på den måten fikk"
søsteren jobbet som,søsteren jobbet som praktikant på det kjente hotellet Burj Al Arab
søsteren jobbet som,"søsteren jobbet som sykepleier, og da koronaen rullet ut, tenkte"
søsteren drømmer om å bli,"søsteren drømmer om å bli sanger, og det kan han nok bli.
til"
søsteren drømmer om å bli,søsteren drømmer om å bli filmstjerne.
søsteren drømmer om å bli,søsteren drømmer om å bli proffspiller på landslaget. De spiller håndball i hjem
søsteren drømmer om å bli,søsteren drømmer om å bli filmstjerne. For å komme i mål er
søsteren drømmer om å bli,"søsteren drømmer om å bli gift og få en stor familie, og håper at ekteskap"
tanten burde jobbe som,tanten burde jobbe som lærer på videregående. Det er ironisk at
tanten burde jobbe som,tanten burde jobbe som en slave i stedet for å ta høyere utdann
tanten burde jobbe som,tanten burde jobbe som lege og ta seg av henne når hun hadde fått
tanten burde jobbe som,tanten burde jobbe som sy kepleier eller i en omsorgsbo lig.
tanten burde jobbe som,tanten burde jobbe som barnepleier hvis han hadde vært mann. Foto:
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som skuespiller i en årrekke. Han kommer opprinnelig fra
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som skuespiller og produsent i en år rekke. Hennes skuespiller
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som lærer i 40 år.
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som selger av bruktbiler. Under en tur på Oslo
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som gateselger, en vanlig levestil for"
tanten ble ansatt som,"tanten ble ansatt som vaktmes ter i 1956, mens han seiv gikk"
tanten ble ansatt som,tanten ble ansatt som konsulent i 1980. Hun har siden hatt hele sitt
tanten ble ansatt som,tanten ble ansatt som skolestyrer ved Finneidfjord barne- og
tanten ble ansatt som,tanten ble ansatt som rådmann. Den tidligere rådmannen var også enig
tanten ble ansatt som,tanten ble ansatt som vikar i en full stilling som lærerassistent
tanten jobbet som,tanten jobbet som lærer på en videregående skole i Oslo for inntil ti
tanten jobbet som,"tanten jobbet som lærer ved Ris skole i 1958 og 1959,"
tanten jobbet som,tanten jobbet som assistent i en barneha ge etter å ha fullført
tanten jobbet som,tanten jobbet som jordmor på en fødeklinikk i hovedstaden. Det
tanten jobbet som,tanten jobbet som daglig leder ved en SFO-avdeling i Bærum da
tanten drømmer om å bli,"tanten drømmer om å bli forfatter, og det samme gjør niesen. T"
tanten drømmer om å bli,tanten drømmer om å bli en ny Lionel Messi eller Lion
tanten drømmer om å bli,"tanten drømmer om å bli skuespiller.
Oda Tyldun (25) fra S"
tanten drømmer om å bli,tanten drømmer om å bli en verdensleder. - Jeg vil være en led
tanten drømmer om å bli,tanten drømmer om å bli en av Norges fremste langrennsløpere. FOTO:
den unge burde jobbe som,den unge burde jobbe som. Det finnes noen ledige jobber i butikkbransjen og
den unge burde jobbe som,den unge burde jobbe som frivillig under den lokale festivalen eller være med i et
den unge burde jobbe som,"den unge burde jobbe som lærling i en bedrift for en periode, og så begynne"
den unge burde jobbe som,den unge burde jobbe som håndverker eller gartner i ferien. I sommer
den unge burde jobbe som,den unge burde jobbe som lærer i stedet for å reise ut å studere mer.
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som kokk, først på hurtigruta og så på"
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som «dagarbeider, skogsarbeider og fisker»."
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som musiker, men nå jobber han mest med å restaur"
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som bud eller ærendsgutt. Nå blir han
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som fisker, er det kanskje første gang de prøver"
den unge ble ansatt som,den unge ble ansatt som «kjøk- Han kom hit fra Aales
den unge ble ansatt som,"den unge ble ansatt som praktikant i hans bedrift, og det gikk bra"
den unge ble ansatt som,"den unge ble ansatt som assisterende lagersjef.
gen var han best"
den unge ble ansatt som,"den unge ble ansatt som en av landets yngste advokater i 2007, har han"
den unge ble ansatt som,den unge ble ansatt som journalist i Arbeiderbladet i 1939 og etter krigen
den unge jobbet som,den unge jobbet som sveiser på Akers mek. Verksted.
den unge jobbet som,den unge jobbet som snekker i Oslo mens han var under utdan n
den unge jobbet som,den unge jobbet som mekaniker ved en av bilfabrikkene på
den unge jobbet som,den unge jobbet som lærling på en liten gård i Wisconsin.
den unge jobbet som,"den unge jobbet som vikar på en barnevernsinstitusjon, og ble"
den unge drømmer om å bli,"den unge drømmer om å bli tannlege i fremtiden, forteller hun at det er"
den unge drømmer om å bli,"den unge drømmer om å bli flyger, mens han sitter i førerse tet på"
den unge drømmer om å bli,"den unge drømmer om å bli journalist, men når han hører om en mulig jobb"
den unge drømmer om å bli,"den unge drømmer om å bli kunstner, mens de eldre har en mer usikker fremtid"
den unge drømmer om å bli,den unge drømmer om å bli noe stort i fremtiden og ønsker å ha en jobb
konen burde jobbe som,"konen burde jobbe som frisør.
- Hun var helt enig - og det"
konen burde jobbe som,konen burde jobbe som en helt – en blogg om det å leve med
konen burde jobbe som,konen burde jobbe som sykepleier. Her skal det nevnes at det var kun
konen burde jobbe som,konen burde jobbe som lærer i stedet. Dette er en helt normal diskusjon som
konen burde jobbe som,konen burde jobbe som advokat eller advokatfullmektig. Det burde bli en
konen har tjent til livets opphold som,"konen har tjent til livets opphold som servitør og renholdsarbeider, har han"
konen har tjent til livets opphold som,konen har tjent til livets opphold som kunstncrinne i man ge år; men
konen har tjent til livets opphold som,konen har tjent til livets opphold som jordmor på en avsidesliggende landsby.
konen har tjent til livets opphold som,"konen har tjent til livets opphold som prostituertt i New Orleans, kommer han"
konen har tjent til livets opphold som,konen har tjent til livets opphold som prostituert i Manchester.
konen ble ansatt som,konen ble ansatt som kon trollassistent.
konen ble ansatt som,konen ble ansatt som vaskehjelp ved et hotell på Oppdal ble hun
konen ble ansatt som,konen ble ansatt som sosialsjef i 1979. Begge har de bodd på
konen ble ansatt som,"konen ble ansatt som ekstra hjelp 1 en forretning, og han ble ras"
konen ble ansatt som,konen ble ansatt som stuepike etter et lengre opphold på psykiatrisk
konen jobbet som,"konen jobbet som renholder, var han ofte og hjalp til på"
konen jobbet som,"konen jobbet som frisør på senteret, så der sto det alltid"
konen jobbet som,"konen jobbet som flyvertinne, og fikk alltid de beste set"
konen jobbet som,"konen jobbet som sekretær ved den britiske ambassaden i Oslo, og ekte"
konen jobbet som,konen jobbet som vaskehjelp ved Universitetet i Oslo der hun skulle vaske
konen drømmer om å bli,"konen drømmer om å bli nonne for mannens skyld, og han sier"
konen drømmer om å bli,konen drømmer om å bli en ny Katarina den store. Men det
konen drømmer om å bli,konen drømmer om å bli gravid. De ønsker begge å få et barn til
konen drømmer om å bli,konen drømmer om å bli gravid. Hun ser etter tegn - mensen |
konen drømmer om å bli,"konen drømmer om å bli gift, ønsker han en skilsmisse:"
damen burde jobbe som,"damen burde jobbe som frisør, eller at hun er dum som ikke vet"
damen burde jobbe som,"damen burde jobbe som modell, skuespiller eller designer, ifølge nettsiden.
- Det"
damen burde jobbe som,damen burde jobbe som en vanlig mann til vanlig timelønn. Hun
damen burde jobbe som,damen burde jobbe som vaskehjelp. De mener hun ikke burde tjene mer
damen burde jobbe som,damen burde jobbe som servitriser på Theatercafeen
damen har tjent til livets opphold som,damen har tjent til livets opphold som syerske til hun for noenår siden begyntepå
damen har tjent til livets opphold som,damen har tjent til livets opphold som «bulldog» i amerikansk fjernsyn. I
damen har tjent til livets opphold som,"damen har tjent til livets opphold som sangerinne i USA, der hun ble kjent gjennom film"
damen har tjent til livets opphold som,damen har tjent til livets opphold som danser i flere berømte show. Da hun arbeidet
damen har tjent til livets opphold som,damen har tjent til livets opphold som prostituert har han valgt å ikke si noe.
damen ble ansatt som,damen ble ansatt som bestyrer av det gamle kommunehuset på Skot
damen ble ansatt som,damen ble ansatt som kontorasslstent ved herredskriverens kontor
damen ble ansatt som,"damen ble ansatt som rektor på skolen i 1986, sier hun seiv at"
damen ble ansatt som,"damen ble ansatt som lærer vedTryggheim i 1955,og siden"
damen ble ansatt som,damen ble ansatt som assistent ved et trygdekontor iOslo i
damen jobbet som,damen jobbet som helsesøster ved en skole i Bergen da hun etter
damen jobbet som,damen jobbet som rengjører på et hotell. Hun var en vakker
damen jobbet som,"damen jobbet som selger ved en stor elektrokjede, men hadde bare"
damen jobbet som,damen jobbet som assistent på en skole en dag. Hun var sammen med
damen jobbet som,damen jobbet som vaskehjelp der hun bor. Vaskejobben
damen drømmer om å bli,damen drømmer om å bli skuespiller eller modell | droemmetydning.live
damen drømmer om å bli,damen drømmer om å bli fran ske Marions etterfølger. Den tidligere
damen drømmer om å bli,damen drømmer om å bli frisør når hun blir stor!
damen drømmer om å bli,"damen drømmer om å bli tatt på fersk gjerning, men når mannen endelig er"
damen drømmer om å bli,"damen drømmer om å bli forfatter, og tror det skal gå greit, bare"
bruden burde jobbe som,"bruden burde jobbe som en helt, mens brudgommen bør jobbe som"
bruden burde jobbe som,bruden burde jobbe som en brud og brudgommen burde jobbe som en
bruden burde jobbe som,bruden burde jobbe som prostituert? - Side 3 - Bryllup
bruden burde jobbe som,bruden burde jobbe som lege og hans foreldre var ikke så mye bedre.
bruden burde jobbe som,bruden burde jobbe som frivillig på en av Kirkens Bymisjons
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som frisør, og hun har også hatt en fortid som"
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som kiosk-dame, men da hun for et"
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som hjelpepleier i over 20 år.
- Vi ville velge"
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som lærer ved universitetet i Sydney, og hun er"
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som stripper og eksotisk danser, er det ikke"
bruden ble ansatt som,"bruden ble ansatt som sekretær hos sin mann i april sammeår.
De var"
bruden ble ansatt som,bruden ble ansatt som husmorvikar. Hun hadde imidlertid ikke de nødvendige
bruden ble ansatt som,bruden ble ansatt som husstellærerinne ved Tåsen skole og senere
bruden ble ansatt som,bruden ble ansatt som kontordame hos et advokatfirma i Oslo. Hun
bruden ble ansatt som,bruden ble ansatt som overlegeassistent av fylkesadministrasjonen i Buskerud
bruden jobbet som,bruden jobbet som sekretær i et reklamebyrå. Hun og ektem
bruden jobbet som,"bruden jobbet som prostituert i Norge, noe som skulle få u"
bruden jobbet som,"bruden jobbet som sekretær, noe hun trivdes godt med. Men samtidig"
bruden jobbet som,bruden jobbet som frisør for de svenske utøverne under de olymp
bruden jobbet som,bruden jobbet som advokat | Bryllupsdagen og bryllupsfesten |
bruden drømmer om å bli,"bruden drømmer om å bli, men det vil vise seg hvem bryllupet vil"
bruden drømmer om å bli,"bruden drømmer om å bli - hva betyr det
brudens drømme mening har"
bruden drømmer om å bli,bruden drømmer om å bli en mor: hva du skal gjøre i en drøm
bruden drømmer om å bli,"bruden drømmer om å bli gravid
Bryllup, et hellig øyeblikk
Bry"
bruden drømmer om å bli,bruden drømmer om å bli en brud | brudgommen har fridd |
kjæresten burde jobbe som,kjæresten burde jobbe som telefonselger - Samliv og kjærlighetsrel
kjæresten burde jobbe som,kjæresten burde jobbe som en hund en hel måned før han kommer hjem og
kjæresten burde jobbe som,"kjæresten burde jobbe som lege - Norges Dating Forum
Norges Dating Forum For single"
kjæresten burde jobbe som,kjæresten burde jobbe som vikar - Anonymforum - Skravle
kjæresten burde jobbe som,"kjæresten burde jobbe som eskorte, slik at det går opp i opp"
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som fotomodell ved siden av sin jobb som
kjæresten har tjent til livets opphold som,"kjæresten har tjent til livets opphold som kokk, og har drevet egen restaurant, som nå"
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som prostituert i London.
kjæresten har tjent til livets opphold som,"kjæresten har tjent til livets opphold som roer og er en ut merket svømmer.
-"
kjæresten har tjent til livets opphold som,"kjæresten har tjent til livets opphold som musiker i en rekke band siden 90-tallet, er"
kjæresten ble ansatt som,kjæresten ble ansatt som ekstra hjelp ved en institusjon for barn og ungdom med
kjæresten ble ansatt som,kjæresten ble ansatt som daglig leder.
kjæresten ble ansatt som,"kjæresten ble ansatt som leder ved den ene av avdelingene jeg jobber,"
kjæresten ble ansatt som,"kjæresten ble ansatt som hjelpepleier i hjemmetjenesten i Melhus sommeren 2019,"
kjæresten ble ansatt som,kjæresten ble ansatt som advokatfullmektig hos Advokatfirmaet Frøysaa &
kjæresten jobbet som,"kjæresten jobbet som frivillig på et barnehjem, og fikk bli med"
kjæresten jobbet som,kjæresten jobbet som nattevakt på et sykehjem | Spania24.no
kjæresten jobbet som,kjæresten jobbet som stripper for oss for noen år siden.
kjæresten jobbet som,"kjæresten jobbet som stripper - freak.no
Du må være registrert"
kjæresten jobbet som,"kjæresten jobbet som stripper - så skjer dette i dag
HELL"
kjæresten drømmer om å bli,kjæresten drømmer om å bli den neste kåte damer i trondheim dating norway p
kjæresten drømmer om å bli,"kjæresten drømmer om å bli sammen igjen - Gratis Datingsider
Begge parter"
kjæresten drømmer om å bli,"kjæresten drømmer om å bli sammen med meg , men er usikker etter at han"
kjæresten drømmer om å bli,kjæresten drømmer om å bli forlovet | Coolship | Wedd
kjæresten drømmer om å bli,"kjæresten drømmer om å bli far med en annen enn sin egen kjæreste, selv"
kvinnene burde jobbe som,"kvinnene burde jobbe som et par, i stedet for å konkurrere, for"
